"","baseMean","log2FoldChange","lfcSE","pvalue","padj","query"
"Pocillopora_acuta_HIv2___RNAseq.g9900.t1",294.089431598299,-9.8826726867088,3.24396865399617,6.85407122483861e-08,1.55144422842043e-06,"Pocillopora_acuta_HIv2___RNAseq.g9900.t1"
"Pocillopora_acuta_HIv2___RNAseq.g25181.t1",191.698986966452,-9.43936469670881,3.10278128466714,6.88149891479563e-08,1.55510538433393e-06,"Pocillopora_acuta_HIv2___RNAseq.g25181.t1"
"Pocillopora_acuta_HIv2___RNAseq.g15830.t1",578.69738830599,-3.51761257775744,0.751763304446175,6.89174883405732e-08,1.55510538433393e-06,"Pocillopora_acuta_HIv2___RNAseq.g15830.t1"
"Pocillopora_acuta_HIv2___RNAseq.g11747.t1",567.232966867167,-1.04803638836015,1.98366269088759,6.91956274076517e-08,1.55894946234311e-06,"Pocillopora_acuta_HIv2___RNAseq.g11747.t1"
"Pocillopora_acuta_HIv2___RNAseq.g11882.t1",417.31323745721,-1.54925093681809,5.65812569079108,7.07245517120734e-08,1.59091744317796e-06,"Pocillopora_acuta_HIv2___RNAseq.g11882.t1"
"Pocillopora_acuta_HIv2___RNAseq.g1504.t1",415.223847450787,-6.23385706569046,3.95746022239448,7.27407671392939e-08,1.63373052158812e-06,"Pocillopora_acuta_HIv2___RNAseq.g1504.t1"
"Pocillopora_acuta_HIv2___RNAseq.g10518.t1",136.689837543789,-11.5160897478449,3.83144508694675,7.30294031492556e-08,1.63625880050565e-06,"Pocillopora_acuta_HIv2___RNAseq.g10518.t1"
"Pocillopora_acuta_HIv2___RNAseq.g4757.t1",627.126961368613,-1.08371418108182,2.0756791810416,7.30795896796633e-08,1.63625880050565e-06,"Pocillopora_acuta_HIv2___RNAseq.g4757.t1"
"Pocillopora_acuta_HIv2___RNAseq.g9205.t1",827.357401534481,0.937692795107814,1.65562600649142,7.3493437401513e-08,1.64298157430523e-06,"Pocillopora_acuta_HIv2___RNAseq.g9205.t1"
"Pocillopora_acuta_HIv2___RNAseq.g30591.t1",105.230581610497,-11.258378211068,3.72717849916066,7.50349702006562e-08,1.67485464349119e-06,"Pocillopora_acuta_HIv2___RNAseq.g30591.t1"
"Pocillopora_acuta_HIv2___TS.g9749.t1",91.5713759454203,-11.0317763549549,3.5881984021498,7.59685428176015e-08,1.69308012837255e-06,"Pocillopora_acuta_HIv2___TS.g9749.t1"
"Pocillopora_acuta_HIv2___TS.g28200.t1",322.122675866226,-0.474099431427022,1.18918742279399,7.94931602284557e-08,1.76890626083751e-06,"Pocillopora_acuta_HIv2___TS.g28200.t1"
"Pocillopora_acuta_HIv2___RNAseq.g16264.t2",160.614779975428,-0.56259051325616,1.25494164611867,8.1793171379539e-08,1.81729098438349e-06,"Pocillopora_acuta_HIv2___RNAseq.g16264.t2"
"Pocillopora_acuta_HIv2___RNAseq.g3974.t1",383.311981062322,-1.00808204143999,1.88944843183574,8.47570980580082e-08,1.88025562317643e-06,"Pocillopora_acuta_HIv2___RNAseq.g3974.t1"
"Pocillopora_acuta_HIv2___RNAseq.g1103.t1",548.103799979681,-9.72681730442855,3.69568764653577,8.51562012039655e-08,1.88557186752185e-06,"Pocillopora_acuta_HIv2___RNAseq.g1103.t1"
"Pocillopora_acuta_HIv2___RNAseq.g4250.t1",1645.31696530397,-0.416757674767812,1.10486233902725,8.52686719497018e-08,1.88557186752185e-06,"Pocillopora_acuta_HIv2___RNAseq.g4250.t1"
"Pocillopora_acuta_HIv2___RNAseq.g16488.t1",271.97967060508,-0.541641139839111,1.24046229009167,8.53878300073847e-08,1.88557186752185e-06,"Pocillopora_acuta_HIv2___RNAseq.g16488.t1"
"Pocillopora_acuta_HIv2___RNAseq.g20584.t1",1077.43875565576,5.50116202354791,1.491025758425,8.60302508272045e-08,1.89686211579983e-06,"Pocillopora_acuta_HIv2___RNAseq.g20584.t1"
"Pocillopora_acuta_HIv2___RNAseq.g12560.t1",282.368854717941,-9.45492172329985,3.32090777211535,8.67156026023798e-08,1.90906312943808e-06,"Pocillopora_acuta_HIv2___RNAseq.g12560.t1"
"Pocillopora_acuta_HIv2___RNAseq.g14724.t1",1653.60689603483,-5.15080113578471,4.23876854574933,8.70451601166438e-08,1.91340607283759e-06,"Pocillopora_acuta_HIv2___RNAseq.g14724.t1"
"Pocillopora_acuta_HIv2___RNAseq.g10475.t1",124.644748807805,-11.4286991319928,3.80269829475197,8.74590770391492e-08,1.91958739043134e-06,"Pocillopora_acuta_HIv2___RNAseq.g10475.t1"
"Pocillopora_acuta_HIv2___RNAseq.g16722.t1",461.129665980811,-6.26607359476899,2.03304715847715,8.94096153394978e-08,1.95942526707651e-06,"Pocillopora_acuta_HIv2___RNAseq.g16722.t1"
"Pocillopora_acuta_HIv2___TS.g23225.t1",174.441673633739,-0.600559603473601,1.29070320246121,8.9803561891114e-08,1.96508126958105e-06,"Pocillopora_acuta_HIv2___TS.g23225.t1"
"Pocillopora_acuta_HIv2___RNAseq.g1926.t1",739.425878127143,-0.783806882931177,1.40943739818918,9.07309933557589e-08,1.98237626570649e-06,"Pocillopora_acuta_HIv2___RNAseq.g1926.t1"
"Pocillopora_acuta_HIv2___RNAseq.g23757.t1",309.627096107252,-0.962681880448802,1.78711732774128,9.0974411150323e-08,1.984696655925e-06,"Pocillopora_acuta_HIv2___RNAseq.g23757.t1"
"Pocillopora_acuta_HIv2___RNAseq.21393_t",211.272624954124,-0.477706847851829,1.19320786398331,9.15794335828051e-08,1.99488693876761e-06,"Pocillopora_acuta_HIv2___RNAseq.21393_t"
"Pocillopora_acuta_HIv2___RNAseq.g26808.t1",339.308661844513,-8.46092046384158,2.76568163015827,9.20410529895754e-08,2.00192750442289e-06,"Pocillopora_acuta_HIv2___RNAseq.g26808.t1"
"Pocillopora_acuta_HIv2___RNAseq.g7107.t1",303.667043588515,-9.69728537551833,3.29352143785049,9.25917095596627e-08,2.01088061121766e-06,"Pocillopora_acuta_HIv2___RNAseq.g7107.t1"
"Pocillopora_acuta_HIv2___TS.g16770.t1",578.612156492158,-5.91435577033453,4.27036831066269,9.31349366939508e-08,2.01964576363014e-06,"Pocillopora_acuta_HIv2___TS.g16770.t1"
"Pocillopora_acuta_HIv2___TS.g3751.t1",624.87521203189,-0.172902509060467,1.0336104335947,9.58842812617614e-08,2.07615306013491e-06,"Pocillopora_acuta_HIv2___TS.g3751.t1"
"Pocillopora_acuta_HIv2___RNAseq.g12258.t1",434.161742988113,4.7360421570449,5.16360473324809,9.72989504403877e-08,2.1036353051865e-06,"Pocillopora_acuta_HIv2___RNAseq.g12258.t1"
"Pocillopora_acuta_HIv2___TS.g27307.t1",535.785514532457,-4.81764044662892,5.25366123819165,1.00503628464869e-07,2.16715610381593e-06,"Pocillopora_acuta_HIv2___TS.g27307.t1"
"Pocillopora_acuta_HIv2___RNAseq.10010_t",685.382212840851,-1.47663813069808,3.59446244005872,1.00536625114801e-07,2.16715610381593e-06,"Pocillopora_acuta_HIv2___RNAseq.10010_t"
"Pocillopora_acuta_HIv2___RNAseq.g18385.t1",410.637004646469,8.07081253350698,2.68333442526601,1.0167832265953e-07,2.18850484962417e-06,"Pocillopora_acuta_HIv2___RNAseq.g18385.t1"
"Pocillopora_acuta_HIv2___RNAseq.g22616.t1",148.027853570474,-0.504501316421666,1.21301527120548,1.03995625178474e-07,2.23505605138403e-06,"Pocillopora_acuta_HIv2___RNAseq.g22616.t1"
"Pocillopora_acuta_HIv2___TS.g15329.t1",1897.50989366451,-0.794666584253187,1.4517563349696,1.04907911243713e-07,2.25131754930129e-06,"Pocillopora_acuta_HIv2___TS.g15329.t1"
"Pocillopora_acuta_HIv2___RNAseq.g9115.t1",1734.41684162308,-0.430909872452321,1.10217456646774,1.06915404116889e-07,2.29099911873583e-06,"Pocillopora_acuta_HIv2___RNAseq.g9115.t1"
"Pocillopora_acuta_HIv2___RNAseq.g5826.t1",542.666453766602,-7.19811214144828,3.20926439690508,1.11310723229934e-07,2.38165429112095e-06,"Pocillopora_acuta_HIv2___RNAseq.g5826.t1"
"Pocillopora_acuta_HIv2___RNAseq.g6980.t1",361.185304220684,-0.935070261209944,1.73459552534179,1.12447792417977e-07,2.40242964480594e-06,"Pocillopora_acuta_HIv2___RNAseq.g6980.t1"
"Pocillopora_acuta_HIv2___RNAseq.g5752.t1",90.4847002374835,-11.0002045507538,3.66734167286397,1.13525602240181e-07,2.4218795144572e-06,"Pocillopora_acuta_HIv2___RNAseq.g5752.t1"
"Pocillopora_acuta_HIv2___RNAseq.g28466.t1",431.131496060928,-1.0856487203892,1.94272677367197,1.14790425564083e-07,2.44525583999838e-06,"Pocillopora_acuta_HIv2___RNAseq.g28466.t1"
"Pocillopora_acuta_HIv2___TS.g1545.t1b",504.329357939396,0.791044971092152,1.44702804895631,1.15176423374306e-07,2.44987027600877e-06,"Pocillopora_acuta_HIv2___TS.g1545.t1b"
"Pocillopora_acuta_HIv2___RNAseq.g7192.t1",183.017072399531,-0.502044011895973,1.19856209099994,1.17303860652155e-07,2.49145820921113e-06,"Pocillopora_acuta_HIv2___RNAseq.g7192.t1"
"Pocillopora_acuta_HIv2___RNAseq.g29166.t1",1870.31207462494,-0.882907095991641,1.57525973878201,1.17829742995465e-07,2.49606488889412e-06,"Pocillopora_acuta_HIv2___RNAseq.g29166.t1"
"Pocillopora_acuta_HIv2___RNAseq.g24860.t1",907.634386168352,-6.83215397185304,3.61292025871239,1.17865895956491e-07,2.49606488889412e-06,"Pocillopora_acuta_HIv2___RNAseq.g24860.t1"
"Pocillopora_acuta_HIv2___RNAseq.g20876.t1",5283.94813479518,3.14768922265228,0.669361922762632,1.18490854251323e-07,2.50563116358352e-06,"Pocillopora_acuta_HIv2___RNAseq.g20876.t1"
"Pocillopora_acuta_HIv2___RNAseq.g19040.t1",487.652648254541,-9.83506064410067,3.99671607849238,1.19182524507306e-07,2.5165781525163e-06,"Pocillopora_acuta_HIv2___RNAseq.g19040.t1"
"Pocillopora_acuta_HIv2___RNAseq.g14615.t1",376.115634416498,-6.45942621199546,3.7055634037436,1.20114272805727e-07,2.5325551630642e-06,"Pocillopora_acuta_HIv2___RNAseq.g14615.t1"
"Pocillopora_acuta_HIv2___RNAseq.g21849.t1a",277.488248781524,-7.98661647823296,2.72883047293589,1.22110934643822e-07,2.57090619896396e-06,"Pocillopora_acuta_HIv2___RNAseq.g21849.t1a"
"Pocillopora_acuta_HIv2___RNAseq.g5340.t1",196.919419142573,-8.45577102464184,2.75896294059954,1.28618575408699e-07,2.70398121324334e-06,"Pocillopora_acuta_HIv2___RNAseq.g5340.t1"
"Pocillopora_acuta_HIv2___RNAseq.g6079.t1",264.628793326,-9.34074610677944,3.21386135589436,1.29125203336895e-07,2.71069222215508e-06,"Pocillopora_acuta_HIv2___RNAseq.g6079.t1"
"Pocillopora_acuta_HIv2___RNAseq.g2743.t1",91.7251371381789,-10.9656987127129,3.63922980703933,1.29667460410594e-07,2.71813064837512e-06,"Pocillopora_acuta_HIv2___RNAseq.g2743.t1"
"Pocillopora_acuta_HIv2___RNAseq.g18125.t1",6023.76035719744,3.13860793201094,0.671064983558462,1.30101825778136e-07,2.72328915782193e-06,"Pocillopora_acuta_HIv2___RNAseq.g18125.t1"
"Pocillopora_acuta_HIv2___RNAseq.2533_t",3992.1710047385,6.24251617847119,3.8840114592238,1.31372312162268e-07,2.74316765743975e-06,"Pocillopora_acuta_HIv2___RNAseq.2533_t"
"Pocillopora_acuta_HIv2___TS.g4671.t2",270.193672336745,-1.23806807184863,2.61846565400358,1.31430806596083e-07,2.74316765743975e-06,"Pocillopora_acuta_HIv2___TS.g4671.t2"
"Pocillopora_acuta_HIv2___RNAseq.g22105.t1",253.560788647882,-0.474670866965879,1.19066777067125,1.3183545248958e-07,2.74764839309695e-06,"Pocillopora_acuta_HIv2___RNAseq.g22105.t1"
"Pocillopora_acuta_HIv2___RNAseq.g4635.t1",244.567876787326,-0.559171867683186,1.25290237694934,1.3505148628819e-07,2.81062546427681e-06,"Pocillopora_acuta_HIv2___RNAseq.g4635.t1"
"Pocillopora_acuta_HIv2___RNAseq.g24441.t1",244.393654049457,5.46310491698353,1.49217489168308,1.39598605419133e-07,2.90108366204358e-06,"Pocillopora_acuta_HIv2___RNAseq.g24441.t1"
"Pocillopora_acuta_HIv2___RNAseq.g12987.t1",5067.40203808066,5.06690880773924,1.40766562094195,1.40821581392028e-07,2.92230036334906e-06,"Pocillopora_acuta_HIv2___RNAseq.g12987.t1"
"Pocillopora_acuta_HIv2___RNAseq.g4969.t1",364.825354305009,-1.11583788365282,2.15467480367862,1.41185959770104e-07,2.92566435833063e-06,"Pocillopora_acuta_HIv2___RNAseq.g4969.t1"
"Pocillopora_acuta_HIv2___RNAseq.g10902.t1",169.234427106844,-8.93197524851328,3.10514162054515,1.42450683787834e-07,2.94764905623352e-06,"Pocillopora_acuta_HIv2___RNAseq.g10902.t1"
"Pocillopora_acuta_HIv2___RNAseq.g20846.t1",519.710041943882,-8.72908038727743,3.18386563325016,1.43511163203073e-07,2.96535066367035e-06,"Pocillopora_acuta_HIv2___RNAseq.g20846.t1"
"Pocillopora_acuta_HIv2___RNAseq.g2438.t1",1162.87615141236,-0.694322068072479,1.32014508344329,1.44272541245803e-07,2.9768302946923e-06,"Pocillopora_acuta_HIv2___RNAseq.g2438.t1"
"Pocillopora_acuta_HIv2___RNAseq.g7881.t1",255.101254925566,-9.39928702188564,3.32303665909284,1.44740535179394e-07,2.98223233737145e-06,"Pocillopora_acuta_HIv2___RNAseq.g7881.t1"
"Pocillopora_acuta_HIv2___TS.g28671.t1",813.191043253503,-0.263097621778488,1.0707329605209,1.47142695019613e-07,3.02741385599385e-06,"Pocillopora_acuta_HIv2___TS.g28671.t1"
"Pocillopora_acuta_HIv2___RNAseq.g17622.t1",186.939159792039,-9.18586350775844,3.24426063504661,1.47865058819407e-07,3.03795484483509e-06,"Pocillopora_acuta_HIv2___RNAseq.g17622.t1"
"Pocillopora_acuta_HIv2___RNAseq.g10343.t1",180.956691067974,9.46293255639878,3.31399728006812,1.50181989303073e-07,3.08118055784346e-06,"Pocillopora_acuta_HIv2___RNAseq.g10343.t1"
"Pocillopora_acuta_HIv2___RNAseq.g16169.t1",850.974397506806,-1.10559920764414,2.06326268816081,1.51900655429647e-07,3.11202702568613e-06,"Pocillopora_acuta_HIv2___RNAseq.g16169.t1"
"Pocillopora_acuta_HIv2___TS.g10386.t1",510.331627417504,-6.12208969394132,3.18169130259351,1.53937653278038e-07,3.14929875107998e-06,"Pocillopora_acuta_HIv2___TS.g10386.t1"
"Pocillopora_acuta_HIv2___RNAseq.g3211.t1",354.945563589144,-0.753937903858825,1.44894400034046,1.54989608759293e-07,3.16634138572657e-06,"Pocillopora_acuta_HIv2___RNAseq.g3211.t1"
"Pocillopora_acuta_HIv2___RNAseq.g7879.t1",636.865931090159,-0.80904753423271,1.50891421835082,1.56088501342503e-07,3.1812452816204e-06,"Pocillopora_acuta_HIv2___RNAseq.g7879.t1"
"Pocillopora_acuta_HIv2___RNAseq.g25935.t1",41416.6959166268,3.66254966164606,0.839729123943442,1.56159025853877e-07,3.1812452816204e-06,"Pocillopora_acuta_HIv2___RNAseq.g25935.t1"
"Pocillopora_acuta_HIv2___RNAseq.g15370.t1",233.924568565192,-1.30608032061532,2.93813892654512,1.57167048777198e-07,3.19727734671362e-06,"Pocillopora_acuta_HIv2___RNAseq.g15370.t1"
"Pocillopora_acuta_HIv2___RNAseq.g28765.t1",262.858077742028,-9.4717116045251,3.44634561909942,1.57802679090061e-07,3.20569936848125e-06,"Pocillopora_acuta_HIv2___RNAseq.g28765.t1"
"Pocillopora_acuta_HIv2___RNAseq.g3924.t1",149.157933080526,8.91231671251361,3.22644584993891,1.58558517539448e-07,3.21653632214666e-06,"Pocillopora_acuta_HIv2___RNAseq.g3924.t1"
"Pocillopora_acuta_HIv2___RNAseq.g22399.t1",362.018773393959,-0.949898347406913,1.76207353002632,1.6008534355618e-07,3.24296135741819e-06,"Pocillopora_acuta_HIv2___RNAseq.g22399.t1"
"Pocillopora_acuta_HIv2___RNAseq.g6948.t1",113.892902721942,-11.2345133755193,3.7627867491389,1.60971133950014e-07,3.25634472930489e-06,"Pocillopora_acuta_HIv2___RNAseq.g6948.t1"
"Pocillopora_acuta_HIv2___RNAseq.g9093.t1",4489.42847936995,-0.955066587956919,1.73487380871601,1.66547590427175e-07,3.36444741332214e-06,"Pocillopora_acuta_HIv2___RNAseq.g9093.t1"
"Pocillopora_acuta_HIv2___RNAseq.g6074.t1",332.265630230546,-9.39436244443354,3.48487925260849,1.68762127144273e-07,3.39955182994704e-06,"Pocillopora_acuta_HIv2___RNAseq.g6074.t1"
"Pocillopora_acuta_HIv2___RNAseq.g21964.t1",554.628006865098,-1.07384545826734,2.04410408809492,1.68866443640407e-07,3.39955182994704e-06,"Pocillopora_acuta_HIv2___RNAseq.g21964.t1"
"Pocillopora_acuta_HIv2___RNAseq.g12734.t1",543.609742826693,-0.846182256068037,1.57132197900854,1.68990442874165e-07,3.39955182994704e-06,"Pocillopora_acuta_HIv2___RNAseq.g12734.t1"
"Pocillopora_acuta_HIv2___RNAseq.g6157.t1",430.777539107758,-1.03162857837977,1.93529269480617,1.69694579854673e-07,3.40897555974721e-06,"Pocillopora_acuta_HIv2___RNAseq.g6157.t1"
"Pocillopora_acuta_HIv2___RNAseq.g11700.t1",324.376977836821,-9.68910118402961,3.98560710530862,1.71357790281276e-07,3.4376131465026e-06,"Pocillopora_acuta_HIv2___RNAseq.g11700.t1"
"Pocillopora_acuta_HIv2___RNAseq.g1270.t1",360.164241768108,0.293463327045632,1.07987550548284,1.73810598577492e-07,3.48198960917569e-06,"Pocillopora_acuta_HIv2___RNAseq.g1270.t1"
"Pocillopora_acuta_HIv2___RNAseq.g14867.t1",236.324861356435,-9.42908796526981,3.22435878895887,1.74279908654176e-07,3.48656237728077e-06,"Pocillopora_acuta_HIv2___RNAseq.g14867.t1"
"Pocillopora_acuta_HIv2___RNAseq.g8478.t3",748.431770892924,-0.798936798152746,1.44944175919295,1.77571443378704e-07,3.54750463678119e-06,"Pocillopora_acuta_HIv2___RNAseq.g8478.t3"
"Pocillopora_acuta_HIv2___TS.g17626.t1",1265.91744403211,-0.614403321248592,1.23260281208952,1.81034541106972e-07,3.61170152078793e-06,"Pocillopora_acuta_HIv2___TS.g17626.t1"
"Pocillopora_acuta_HIv2___RNAseq.g3467.t1",168.269339997469,-0.552184466685282,1.23414160465316,1.8328219336411e-07,3.6515063978216e-06,"Pocillopora_acuta_HIv2___RNAseq.g3467.t1"
"Pocillopora_acuta_HIv2___RNAseq.g4213.t1",315.846919435748,-0.903381315356376,1.67702669237293,1.85037709268746e-07,3.6814104908709e-06,"Pocillopora_acuta_HIv2___RNAseq.g4213.t1"
"Pocillopora_acuta_HIv2___RNAseq.g8316.t1",245.116187540382,-1.20454420236632,2.4697999306103,1.86796635393928e-07,3.71052965768015e-06,"Pocillopora_acuta_HIv2___RNAseq.g8316.t1"
"Pocillopora_acuta_HIv2___RNAseq.g8669.t1a",913.595436606864,-0.685767729963563,1.30145488143958,1.87014388858464e-07,3.71052965768015e-06,"Pocillopora_acuta_HIv2___RNAseq.g8669.t1a"
"Pocillopora_acuta_HIv2___RNAseq.g28909.t1",374.167179606024,-7.01061233025132,3.14503778034771,1.88366908814314e-07,3.73224516313732e-06,"Pocillopora_acuta_HIv2___RNAseq.g28909.t1"
"Pocillopora_acuta_HIv2___RNAseq.g7452.t1",80.6849919977347,-10.7466540061699,3.58111775800493,1.96914400857695e-07,3.89238147203067e-06,"Pocillopora_acuta_HIv2___RNAseq.g7452.t1"
"Pocillopora_acuta_HIv2___RNAseq.g8864.t1",28998.8049452589,-4.39943874997544,1.13879091561272,1.969872260458e-07,3.89238147203067e-06,"Pocillopora_acuta_HIv2___RNAseq.g8864.t1"
"Pocillopora_acuta_HIv2___TS.g29166.t1",302.343248489353,-5.61715854265814,3.54921653658405,1.98115781356057e-07,3.90934060236564e-06,"Pocillopora_acuta_HIv2___TS.g29166.t1"
"Pocillopora_acuta_HIv2___RNAseq.g12898.t1",423.478465215243,-1.00216717904103,1.86457032868562,2.02667708037875e-07,3.99371352732946e-06,"Pocillopora_acuta_HIv2___RNAseq.g12898.t1"
"Pocillopora_acuta_HIv2___RNAseq.g18059.t1",326.768182193263,-1.34190644321331,3.13252972085224,2.03731760078583e-07,4.009219289492e-06,"Pocillopora_acuta_HIv2___RNAseq.g18059.t1"
"Pocillopora_acuta_HIv2___TS.g20776.t1",672.322834767283,-0.264453298377281,1.07125390331148,2.04444966066532e-07,4.01778802878576e-06,"Pocillopora_acuta_HIv2___TS.g20776.t1"
"Pocillopora_acuta_HIv2___RNAseq.g20540.t1",517.341258221485,0.620548592573072,1.24810544685479,2.05785975163697e-07,4.03865447051251e-06,"Pocillopora_acuta_HIv2___RNAseq.g20540.t1"
"Pocillopora_acuta_HIv2___RNAseq.g4732.t1",8464.82536451138,-4.18103397645119,1.09059113976494,2.06191586241625e-07,4.04113157642122e-06,"Pocillopora_acuta_HIv2___RNAseq.g4732.t1"
"Pocillopora_acuta_HIv2___TS.g11111.t2",5024.11627672245,2.93677968295172,0.631607752303773,2.0649007847475e-07,4.04150540603355e-06,"Pocillopora_acuta_HIv2___TS.g11111.t2"
"Pocillopora_acuta_HIv2___RNAseq.g17047.t1",87.493730148627,-8.60610870903766,2.71478311373168,2.08404813642824e-07,4.07346922233758e-06,"Pocillopora_acuta_HIv2___RNAseq.g17047.t1"
"Pocillopora_acuta_HIv2___RNAseq.g584.t3a",436.600226122974,-9.51398231549061,4.14521684604709,2.09995998037192e-07,4.09903119515513e-06,"Pocillopora_acuta_HIv2___RNAseq.g584.t3a"
"Pocillopora_acuta_HIv2___RNAseq.g9085.t1",7563.81025980618,3.02206875535546,0.653308721640851,2.10531730899171e-07,4.1027561729048e-06,"Pocillopora_acuta_HIv2___RNAseq.g9085.t1"
"Pocillopora_acuta_HIv2___RNAseq.g28502.t1",2555.16546812714,6.58988917711385,2.46691105228441,2.10754136923968e-07,4.1027561729048e-06,"Pocillopora_acuta_HIv2___RNAseq.g28502.t1"
"Pocillopora_acuta_HIv2___RNAseq.g28742.t1",119.786451567165,-11.4470546466931,3.9391668114959,2.19738114388518e-07,4.27189796574668e-06,"Pocillopora_acuta_HIv2___RNAseq.g28742.t1"
"Pocillopora_acuta_HIv2___RNAseq.g7998.t1",122.376097363134,-10.9058303938998,3.78553851481935,2.21013042104959e-07,4.29091629665252e-06,"Pocillopora_acuta_HIv2___RNAseq.g7998.t1"
"Pocillopora_acuta_HIv2___RNAseq.g28991.t1",292.533200340185,-9.15711240206932,3.4428922308524,2.23288582627531e-07,4.32928426156114e-06,"Pocillopora_acuta_HIv2___RNAseq.g28991.t1"
"Pocillopora_acuta_HIv2___RNAseq.25137_t",407.558452060564,0.690988227772388,1.36201691717708,2.23889049000686e-07,4.3317013457614e-06,"Pocillopora_acuta_HIv2___RNAseq.25137_t"
"Pocillopora_acuta_HIv2___RNAseq.g8737.t1",655.052800211194,-0.794812913796121,1.45097472739359,2.24012210082241e-07,4.3317013457614e-06,"Pocillopora_acuta_HIv2___RNAseq.g8737.t1"
"Pocillopora_acuta_HIv2___RNAseq.g26058.t1",292.935288567139,-7.74784910786824,2.64718154158377,2.25389571124616e-07,4.35251636414745e-06,"Pocillopora_acuta_HIv2___RNAseq.g26058.t1"
"Pocillopora_acuta_HIv2___RNAseq.g30929.t1",215.760983612499,-1.20271691064371,2.47196948107308,2.28798388793085e-07,4.41245319400425e-06,"Pocillopora_acuta_HIv2___RNAseq.g30929.t1"
"Pocillopora_acuta_HIv2___RNAseq.g11868.t1",321.45389292764,-9.21450130744796,3.77447422455384,2.33127420265777e-07,4.48995340442637e-06,"Pocillopora_acuta_HIv2___RNAseq.g11868.t1"
"Pocillopora_acuta_HIv2___RNAseq.g18291.t1",2018.59746085541,-0.431880697973132,1.15381256763177,2.34531722905327e-07,4.51099313843438e-06,"Pocillopora_acuta_HIv2___RNAseq.g18291.t1"
"Pocillopora_acuta_HIv2___RNAseq.g10276.t2",244.655860684993,-0.501316274328457,1.208331413808,2.36770536393007e-07,4.54800669108692e-06,"Pocillopora_acuta_HIv2___RNAseq.g10276.t2"
"Pocillopora_acuta_HIv2___RNAseq.g13936.t1",415.01767237816,-1.02722756835166,1.88498810901621,2.4233068702789e-07,4.64863535433873e-06,"Pocillopora_acuta_HIv2___RNAseq.g13936.t1"
"Pocillopora_acuta_HIv2___TS.g1848.t2",1040.62706906869,-0.672988350092572,1.28318202230643,2.4358595087454e-07,4.66652608403887e-06,"Pocillopora_acuta_HIv2___TS.g1848.t2"
"Pocillopora_acuta_HIv2___TS.g25579.t1",144.152661188822,-8.38608764014187,2.80230558710725,2.46308659681311e-07,4.71244504448476e-06,"Pocillopora_acuta_HIv2___TS.g25579.t1"
"Pocillopora_acuta_HIv2___RNAseq.g21527.t1",228.335292813313,-1.09232452657948,2.10232628791312,2.49267327362975e-07,4.76243272247478e-06,"Pocillopora_acuta_HIv2___RNAseq.g21527.t1"
"Pocillopora_acuta_HIv2___RNAseq.g29870.t1",86.7106421628634,-10.7888720628928,3.64710519476097,2.49579922817747e-07,4.76243272247478e-06,"Pocillopora_acuta_HIv2___RNAseq.g29870.t1"
"Pocillopora_acuta_HIv2___RNAseq.g12115.t1",238.615884202611,-8.2880067366248,3.5863162260099,2.5819519958809e-07,4.92033645170242e-06,"Pocillopora_acuta_HIv2___RNAseq.g12115.t1"
"Pocillopora_acuta_HIv2___RNAseq.g15950.t1",144.145123775651,8.17608818030247,2.85217049883529,2.63619016028529e-07,5.01708611557454e-06,"Pocillopora_acuta_HIv2___RNAseq.g15950.t1"
"Pocillopora_acuta_HIv2___RNAseq.g8821.t1",15967.8005170179,3.00420767847167,0.657280947073452,2.66272779062243e-07,5.05574845802589e-06,"Pocillopora_acuta_HIv2___RNAseq.g8821.t1"
"Pocillopora_acuta_HIv2___TS.g13216.t1",258.426259620231,-0.506950691924801,1.21121729876252,2.66620893895412e-07,5.05574845802589e-06,"Pocillopora_acuta_HIv2___TS.g13216.t1"
"Pocillopora_acuta_HIv2___RNAseq.g14373.t1",969.063918075449,10.7490935199859,8.4861603470818,2.66699120124015e-07,5.05574845802589e-06,"Pocillopora_acuta_HIv2___RNAseq.g14373.t1"
"Pocillopora_acuta_HIv2___RNAseq.g3723.t1",703.784720849938,-0.99019633456501,1.78815642288413,2.67396441091951e-07,5.06233262297642e-06,"Pocillopora_acuta_HIv2___RNAseq.g3723.t1"
"Pocillopora_acuta_HIv2___RNAseq.g24923.t1",212.854913156409,-9.12736843034122,3.49787818333433,2.69628136782277e-07,5.09791028812921e-06,"Pocillopora_acuta_HIv2___RNAseq.g24923.t1"
"Pocillopora_acuta_HIv2___RNAseq.g21689.t1",619.250716611963,0.921628297649192,1.65117924117381,2.70717966494648e-07,5.11183376942374e-06,"Pocillopora_acuta_HIv2___RNAseq.g21689.t1"
"Pocillopora_acuta_HIv2___TS.g169.t1",836.295547003263,-0.701301228209885,1.33765654488874,2.71558610294768e-07,5.1210218243853e-06,"Pocillopora_acuta_HIv2___TS.g169.t1"
"Pocillopora_acuta_HIv2___RNAseq.g3911.t1",242.524364160997,-1.12401507258306,2.19558072090546,2.73882218289711e-07,5.1581151111229e-06,"Pocillopora_acuta_HIv2___RNAseq.g3911.t1"
"Pocillopora_acuta_HIv2___RNAseq.g7100.t1",313.96233441298,-5.11112889948071,4.42094096442309,2.74715481849791e-07,5.16708027239971e-06,"Pocillopora_acuta_HIv2___RNAseq.g7100.t1"
