gene_id,LCM_15,LCM_16,LCM_20,LCM_21,LCM_26,LCM_27,LCM_4,LCM_5,LCM_8,LCM_9
Pocillopora_acuta_HIv2___RNAseq.g19060.t1,0,0,141,152,62,104,0,111,0,0
Pocillopora_acuta_HIv2___TS.g5085.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19062.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g5087.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19063.t1,0,0,0,0,0,0,0,0,2,0
Pocillopora_acuta_HIv2___RNAseq.g19065.t1,0,0,0,0,48,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19066.t1,0,0,23,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19067.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19068.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19069.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g5095.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19071.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19072.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19073.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19074.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19075.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19076.t1,0,0,7,0,11,13,0,0,0,18
Pocillopora_acuta_HIv2___RNAseq.g19077.t1,0,0,0,0,0,0,0,5,0,0
Pocillopora_acuta_HIv2___RNAseq.g19078.t1,0,0,154,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19079.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19081.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19082.t1,0,713,0,1493,0,2657,1976,0,0,1395
Pocillopora_acuta_HIv2___RNAseq.g19085.t1,0,3312,6,3186,0,10500,17067,0,5,2606
Pocillopora_acuta_HIv2___RNAseq.g19092.t1,0,0,0,0,0,271,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19093.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19094.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19095.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19096.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19114.t1,0,0,0,0,0,0,0,0,0,332
Pocillopora_acuta_HIv2___RNAseq.g19117.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.19108_t,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19119.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19120.t1,0,0,0,0,0,0,0,157,0,0
Pocillopora_acuta_HIv2___TS.g5142.t1,0,0,0,0,0,0,0,982,0,0
Pocillopora_acuta_HIv2___RNAseq.g19124.t1,0,612,0,935,0,0,133,565,0,0
Pocillopora_acuta_HIv2___RNAseq.g19125.t1,0,0,137,1557,0,0,0,3,0,0
Pocillopora_acuta_HIv2___RNAseq.g19127.t1,0,147,526,0,0,0,0,508,0,15
Pocillopora_acuta_HIv2___RNAseq.g19150.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19156.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19161.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19162.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19163.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.19153_t,0,393,57,164,0,0,676,209,0,254
Pocillopora_acuta_HIv2___RNAseq.g19167.t1,0,149,0,0,459,1314,241,29,0,0
Pocillopora_acuta_HIv2___RNAseq.g19168.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19169.t1,0,0,0,26,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19170.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19172.t1,0,0,0,0,13,422,0,0,0,0
Pocillopora_acuta_HIv2___TS.g5193.t2,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g5194.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19175.t1,0,178,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g5196.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19177.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19178.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19179.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19180.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19181.t1,0,0,0,0,0,0,0,30,0,0
Pocillopora_acuta_HIv2___TS.g5201.t2,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19186.t1,0,0,1,0,32,9,0,0,0,0
Pocillopora_acuta_HIv2___TS.g5206.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19188.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g5208.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19191.t1,0,0,0,0,0,73,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19192.t1,0,0,0,0,0,0,0,2,0,0
Pocillopora_acuta_HIv2___RNAseq.g19196.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19197.t1,0,0,0,0,0,304,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19201.t1,0,0,0,55,0,31,42,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19202.t1,0,0,0,683,242,0,0,2,0,0
Pocillopora_acuta_HIv2___TS.g5224.t1,0,0,35,233,4,0,0,229,104,0
Pocillopora_acuta_HIv2___RNAseq.19192_t,0,0,0,0,0,62,0,0,0,0
Pocillopora_acuta_HIv2___TS.g5231.t1,0,0,0,0,281,0,0,0,116,0
Pocillopora_acuta_HIv2___RNAseq.g19209.t1,0,0,215,0,450,0,0,222,0,0
Pocillopora_acuta_HIv2___RNAseq.g19212.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.19207_t,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19220.t1b,0,0,66,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19220.t1a,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19221.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19222.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19223.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19224.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19225.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19233.t1,0,0,0,0,0,781,0,397,0,0
Pocillopora_acuta_HIv2___TS.g5258.t1,0,0,63,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19236.t1,0,0,0,0,0,0,0,366,0,0
Pocillopora_acuta_HIv2___RNAseq.g19238.t1,0,0,0,318,0,0,1378,148,0,0
Pocillopora_acuta_HIv2___RNAseq.g19244.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19246.t1,0,0,5,0,172,355,884,338,0,0
Pocillopora_acuta_HIv2___TS.g5270.t1,0,0,54,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19248.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19249.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g5273.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19250.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.19240_t,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19252.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19253.t1,0,0,0,0,0,0,16,0,0,0
Pocillopora_acuta_HIv2___TS.g5278.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19260.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19261.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g5306.t1,0,0,0,0,64,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g5307.t1,0,427,0,459,0,0,1426,0,0,0
Pocillopora_acuta_HIv2___TS.g5308.t2,0,88,0,0,0,0,1636,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19283.t1,0,106,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g5312.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g5314.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19288.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19289.t1,0,63,0,0,0,0,0,46,0,0
Pocillopora_acuta_HIv2___RNAseq.g19290.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19291.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19292.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g5318.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19295.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19297.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19298.t1,0,0,0,555,1298,430,2082,271,0,0
Pocillopora_acuta_HIv2___RNAseq.g19299.t1,0,11,0,12,7,14,22,0,0,9
Pocillopora_acuta_HIv2___RNAseq.g19300.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19301.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19302.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19308.t1,0,4,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19309.t1,0,0,16,8,3,0,0,5,0,0
Pocillopora_acuta_HIv2___RNAseq.g19310.t1,0,0,153,0,138,0,0,103,0,0
Pocillopora_acuta_HIv2___TS.g5334.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19313.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19314.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g5339.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g5340.t3a,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19318.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19319.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g5343.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19328.t1,0,0,0,0,0,0,0,134,0,0
Pocillopora_acuta_HIv2___RNAseq.g19329.t1,0,52,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19333.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g5362.t1,0,0,0,0,0,54,0,15,0,0
Pocillopora_acuta_HIv2___RNAseq.g19339.t1,0,0,0,0,0,36,0,0,0,0
Pocillopora_acuta_HIv2___TS.g5365.t2,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19346.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19349.t2b,0,0,0,0,0,0,0,25,0,0
Pocillopora_acuta_HIv2___RNAseq.g19355.t1,0,0,5,0,2,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g5393.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g5396.t1,0,0,0,0,0,0,0,351,0,0
Pocillopora_acuta_HIv2___RNAseq.g19370.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19371.t1,0,147,0,0,0,0,173,25,0,192
Pocillopora_acuta_HIv2___RNAseq.g19372.t1,0,40,0,745,0,804,1476,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19373.t1,0,0,0,0,11,0,1493,266,0,255
Pocillopora_acuta_HIv2___RNAseq.g19374.t1,0,0,0,0,0,0,297,56,0,0
Pocillopora_acuta_HIv2___RNAseq.g19375.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19376.t1,0,70,8,183,0,0,671,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19377.t1,0,0,0,0,0,30,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19379.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g5404.t1,0,0,677,0,0,0,0,695,0,0
Pocillopora_acuta_HIv2___RNAseq.g19381.t1,0,0,2,0,0,0,0,0,91,0
Pocillopora_acuta_HIv2___TS.g5406.t1,0,0,0,0,1,0,0,0,244,0
Pocillopora_acuta_HIv2___RNAseq.g19383.t1,0,0,0,0,1,0,0,0,15,0
Pocillopora_acuta_HIv2___RNAseq.g19384.t1,0,0,0,0,1,0,0,0,22,0
Pocillopora_acuta_HIv2___RNAseq.g19387.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19388.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19389.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19390.t2,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g5419.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19396.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19397.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.20225_t,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19399.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19400.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g5424.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g5425.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g5426.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19402.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g5428.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g5429.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19404.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g5431.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g5432.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g5433.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19406.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19407.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g5436.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19410.t1,0,52,0,0,289,404,651,55,0,187
Pocillopora_acuta_HIv2___TS.g5439.t1,0,0,0,0,0,0,0,0,113,0
Pocillopora_acuta_HIv2___TS.g5440.t1,0,0,58,0,50,0,111,926,0,0
Pocillopora_acuta_HIv2___RNAseq.g19414.t1,0,0,0,187,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19415.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19416.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19417.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19418.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19419.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g5448.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19420.t1,0,0,0,157,0,1,179,464,0,0
Pocillopora_acuta_HIv2___TS.g5450.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g30972.t1b,0,0,0,0,0,0,0,53,0,0
Pocillopora_acuta_HIv2___RNAseq.g30974.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g30978.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g30979.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g14879.t2,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g30982.t1,0,0,2,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g30983.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g14883.t1,0,0,0,0,210,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g30993.t1,0,0,0,0,0,0,0,11,0,0
Pocillopora_acuta_HIv2___RNAseq.g30994.t1b,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g30995.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g30996.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g14896.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31005.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31008.t1,0,0,0,0,0,0,2,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31009.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g14910.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31010.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31011.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31012.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31013.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g14916.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31015.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31016.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g14919.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31018.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31019.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g14921.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g14922.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g14923.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g14924.t1,0,0,0,0,0,20,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31022.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g14930.t1,0,156,0,0,46,405,0,350,0,0
Pocillopora_acuta_HIv2___RNAseq.g31033.t1a,0,0,525,0,0,0,0,260,0,37
Pocillopora_acuta_HIv2___RNAseq.g31033.t1b,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31035.t1,0,256,0,390,440,338,0,109,151,0
Pocillopora_acuta_HIv2___RNAseq.g31045.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31049.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31050.t2,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31051.t1,0,0,0,0,0,0,0,0,13,0
Pocillopora_acuta_HIv2___TS.g14956.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g14957.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g14959.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31055.t1,0,0,0,0,28,0,0,136,0,0
Pocillopora_acuta_HIv2___TS.g14960.t2,0,0,0,0,291,0,0,206,0,0
Pocillopora_acuta_HIv2___RNAseq.g31057.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31059.t1,0,0,116,0,575,0,0,173,344,0
Pocillopora_acuta_HIv2___RNAseq.g31060.t1,0,0,298,342,272,0,328,385,0,211
Pocillopora_acuta_HIv2___RNAseq.g31063.t1,0,0,115,0,269,0,0,231,0,0
Pocillopora_acuta_HIv2___TS.g14966.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31065.t1,0,0,0,192,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31066.t1,0,0,0,0,97,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31096.t1,0,132,0,0,0,0,44,127,0,7
Pocillopora_acuta_HIv2___RNAseq.g31099.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31100.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g15002.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31102.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g15004.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31103.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31104.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g15006.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31105.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g15008.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31106.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g15009.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g15010.t1b,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31108.t1,0,0,0,0,0,23,39,6,0,0
Pocillopora_acuta_HIv2___RNAseq.g31109.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31110.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g15014.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g15015.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31113.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31114.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31115.t1a,0,0,0,0,0,74,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31115.t1b,0,0,0,1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31116.t1,0,0,0,0,110,0,0,0,9,0
Pocillopora_acuta_HIv2___RNAseq.g31117.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g15021.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31118.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31119.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31120.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31121.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31122.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31123.t1,0,0,3,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31124.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g15029.t1,0,0,0,0,0,3,0,0,0,0
Pocillopora_acuta_HIv2___TS.g15030.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31126.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31128.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g15032.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31129.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31137.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31138.t1,0,584,0,0,0,0,0,10,0,0
Pocillopora_acuta_HIv2___RNAseq.g31139.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31140.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g15046.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31146.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31147.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31148.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g24619.t1,0,0,0,0,0,0,0,0,0,0
