gene_id,LCM_15,LCM_16,LCM_20,LCM_21,LCM_26,LCM_27,LCM_4,LCM_5,LCM_8,LCM_9
Pocillopora_acuta_HIv2___RNAseq.g17898.t1,716,1408,439,0,165,490,0,1401,23,0
Pocillopora_acuta_HIv2___RNAseq.g17899.t1,1406,1132,2086,1564,1760,1352,2345,2020,1736,1358
Pocillopora_acuta_HIv2___RNAseq.g17901.t1,0,0,0,0,922,1504,0,278,896,0
Pocillopora_acuta_HIv2___TS.g17711.t1,457,847,733,582,185,545,80,1260,0,210
Pocillopora_acuta_HIv2___RNAseq.g17902.t1,2570,343,744,361,1466,424,1496,1622,1274,240
Pocillopora_acuta_HIv2___RNAseq.26321_t,965,444,319,0,811,0,0,1082,78,0
Pocillopora_acuta_HIv2___RNAseq.g17904.t1b,6,399,518,40,528,925,0,491,0,0
Pocillopora_acuta_HIv2___RNAseq.g17905.t1,61,27,18,7,13,10,56,5,0,0
Pocillopora_acuta_HIv2___TS.g17718.t3,1162,642,271,2247,3130,360,396,893,1079,136
Pocillopora_acuta_HIv2___RNAseq.g17907.t1b,994,0,1463,128,748,0,519,1638,72,0
Pocillopora_acuta_HIv2___RNAseq.26328_t,1291,9,76,0,866,0,218,999,393,0
Pocillopora_acuta_HIv2___RNAseq.g17909.t1,0,1071,0,0,0,0,1731,0,82,260
Pocillopora_acuta_HIv2___RNAseq.g17910.t1,586,0,1782,1451,2813,799,32,2410,0,0
Pocillopora_acuta_HIv2___RNAseq.g17912.t1,1657,123,2107,273,1196,832,0,3086,56,1964
Pocillopora_acuta_HIv2___RNAseq.g17914.t1,4033,2126,1402,3408,4629,46,3656,4660,1607,0
Pocillopora_acuta_HIv2___RNAseq.g17916.t1,0,0,25,751,0,721,0,802,0,0
Pocillopora_acuta_HIv2___RNAseq.g17917.t1,132,400,100,127,309,0,117,122,112,35
Pocillopora_acuta_HIv2___RNAseq.26338_t,200,300,614,1342,421,1254,271,1972,489,2007
Pocillopora_acuta_HIv2___TS.g17734.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g17732.t1,14,73,20,0,0,0,1,0,104,0
Pocillopora_acuta_HIv2___RNAseq.g17921.t1,841,395,60,177,684,0,593,338,0,0
Pocillopora_acuta_HIv2___RNAseq.g17922.t1,152,766,584,0,390,171,0,274,23,0
Pocillopora_acuta_HIv2___RNAseq.g17923.t1,3463,2716,4702,1078,3841,3086,3256,2823,4450,1844
Pocillopora_acuta_HIv2___RNAseq.g17924.t1,963,1250,2096,145,1611,4563,2957,2551,11,2440
Pocillopora_acuta_HIv2___RNAseq.g17925.t1,42,0,1673,29,49,1457,188,876,1798,0
Pocillopora_acuta_HIv2___RNAseq.g17929.t1,605,63,283,0,2209,959,678,938,1342,0
Pocillopora_acuta_HIv2___RNAseq.g17930.t1,300,0,827,0,383,0,0,574,0,0
Pocillopora_acuta_HIv2___RNAseq.g17931.t1,2357,1559,1954,1168,4756,659,389,782,1345,96
Pocillopora_acuta_HIv2___RNAseq.g17932.t1,2954,802,5061,211,6280,1402,1006,1795,7068,52
Pocillopora_acuta_HIv2___RNAseq.26355_t,315,198,629,641,516,118,729,544,0,73
Pocillopora_acuta_HIv2___RNAseq.g17934.t1,1603,177,533,0,1110,3,0,1968,2823,0
Pocillopora_acuta_HIv2___RNAseq.26356_t,0,0,474,0,0,0,0,1060,0,0
Pocillopora_acuta_HIv2___RNAseq.g17936.t1,0,700,0,0,0,661,0,38,1699,0
Pocillopora_acuta_HIv2___RNAseq.g17938.t1,295,0,0,0,81,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g17939.t1,2134,1197,3336,0,3966,1910,0,2395,896,44
Pocillopora_acuta_HIv2___RNAseq.g17940.t1,1358,580,575,249,1293,0,1846,2538,34,0
Pocillopora_acuta_HIv2___RNAseq.g17941.t1,890,973,804,779,1446,4240,0,1033,0,1706
Pocillopora_acuta_HIv2___RNAseq.g17942.t1,315,0,79,0,16,32,31,307,219,31
Pocillopora_acuta_HIv2___TS.g17756.t1,35,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g17757.t1,162,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g17943.t1,1397,0,1541,0,1913,0,0,134,385,0
Pocillopora_acuta_HIv2___RNAseq.g17944.t1,1195,641,1592,408,4551,311,998,238,1821,0
Pocillopora_acuta_HIv2___RNAseq.g17951.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g17952.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g17945.t2,1022,2387,2324,22,5043,1498,0,47,2758,186
Pocillopora_acuta_HIv2___RNAseq.g17946.t1,2349,0,1175,0,1316,0,0,579,1115,0
Pocillopora_acuta_HIv2___RNAseq.g17947.t1,508,0,481,0,130,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g17948.t1,2644,8285,2637,5467,6114,8241,14997,4475,1945,8832
Pocillopora_acuta_HIv2___RNAseq.g17949.t2,1850,95,2474,265,2811,31,4,979,882,296
Pocillopora_acuta_HIv2___RNAseq.g17950.t1,38,0,157,0,24,22,12,68,0,0
Pocillopora_acuta_HIv2___RNAseq.g17954.t1,760,111,1290,112,913,985,0,540,339,441
Pocillopora_acuta_HIv2___RNAseq.g17955.t1,2516,3019,2097,2064,2411,1227,492,1558,747,4560
Pocillopora_acuta_HIv2___RNAseq.g17956.t1,6,2,0,0,779,0,58,272,474,0
Pocillopora_acuta_HIv2___TS.g17771.t1,1598,473,1204,238,1346,1079,0,967,278,0
Pocillopora_acuta_HIv2___RNAseq.g17959.t1,3331,3677,6352,1795,3943,2654,1341,3312,4170,905
Pocillopora_acuta_HIv2___TS.g17775.t2,0,0,0,0,457,0,0,213,0,0
Pocillopora_acuta_HIv2___RNAseq.g17963.t1,38,0,2,0,365,0,0,75,0,0
Pocillopora_acuta_HIv2___RNAseq.g17964.t1,871,1166,1078,28,365,812,0,64,272,0
Pocillopora_acuta_HIv2___RNAseq.g17965.t1,312,0,651,0,590,0,0,742,1830,0
Pocillopora_acuta_HIv2___TS.g17781.t1,528,112,736,232,1000,0,0,617,2,0
Pocillopora_acuta_HIv2___RNAseq.g17970.t1,634,585,665,232,0,327,0,1284,585,0
Pocillopora_acuta_HIv2___RNAseq.g17971.t1,66,113,0,5,0,0,0,16,0,0
Pocillopora_acuta_HIv2___TS.g17785.t1,1616,1519,1506,1362,4001,2934,847,5933,1464,1141
Pocillopora_acuta_HIv2___RNAseq.g17973.t1,1433,1130,1501,740,2725,137,2610,834,5988,544
Pocillopora_acuta_HIv2___RNAseq.g17974.t1,310,332,1526,1137,1292,1333,1745,613,59,0
Pocillopora_acuta_HIv2___RNAseq.26390_t,44,90,0,58,16,101,94,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g17977.t1,0,0,0,0,43,0,0,29,0,0
Pocillopora_acuta_HIv2___RNAseq.g17979.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g17980.t1,16,7,6,0,37,0,0,13,27,0
Pocillopora_acuta_HIv2___RNAseq.g17981.t1,27,240,0,102,31,141,0,145,64,0
Pocillopora_acuta_HIv2___RNAseq.g17987.t1,20,0,0,0,69,0,0,142,0,0
Pocillopora_acuta_HIv2___RNAseq.g17993.t1b,0,0,0,0,22,0,0,83,0,0
Pocillopora_acuta_HIv2___RNAseq.g17993.t1a,0,0,0,0,0,0,0,102,0,0
Pocillopora_acuta_HIv2___TS.g17807.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g17995.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g17996.t1,0,0,11,0,0,17,0,3,0,0
Pocillopora_acuta_HIv2___RNAseq.g17997.t1,0,0,0,0,0,0,0,419,0,0
Pocillopora_acuta_HIv2___RNAseq.g17998.t1,0,0,142,0,0,0,0,151,0,0
Pocillopora_acuta_HIv2___TS.27555_t,26,0,131,7,50,279,0,108,0,0
Pocillopora_acuta_HIv2___TS.g17812.t1,170,0,157,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g18000.t1,205,0,147,0,66,170,0,205,2911,0
Pocillopora_acuta_HIv2___RNAseq.26419_t,8041,6226,6848,9242,11326,10800,3386,5473,6574,3667
Pocillopora_acuta_HIv2___RNAseq.g18006.t1,1413,782,315,51,763,1128,1100,1060,1181,1158
Pocillopora_acuta_HIv2___TS.g17823.t1,1436,869,2232,1077,1444,1151,1518,1988,2392,0
Pocillopora_acuta_HIv2___TS.g17825.t1,32,1047,0,0,323,953,1057,8,28,0
Pocillopora_acuta_HIv2___RNAseq.g18013.t1,382,686,1534,257,299,29,120,453,82,26
Pocillopora_acuta_HIv2___RNAseq.g18014.t1,3414,4146,2437,1795,3644,2536,2756,2274,4164,4042
Pocillopora_acuta_HIv2___TS.g17830.t1,3,7,458,61,115,894,1423,245,0,291
Pocillopora_acuta_HIv2___RNAseq.g18024.t1,34,145,41,89,184,120,385,64,132,76
Pocillopora_acuta_HIv2___RNAseq.g18025.t1,90,531,45,173,54,336,282,228,137,326
Pocillopora_acuta_HIv2___RNAseq.g18026.t1,36,294,155,282,335,191,599,139,258,190
Pocillopora_acuta_HIv2___RNAseq.g18027.t1,257,3431,317,451,265,2052,2746,1570,345,2922
Pocillopora_acuta_HIv2___RNAseq.g18028.t1,1357,534,320,1527,2758,622,0,1336,2188,580
Pocillopora_acuta_HIv2___TS.g17844.t1,0,1210,629,768,0,466,0,1092,0,0
Pocillopora_acuta_HIv2___RNAseq.g18032.t1,964,104,1380,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g22442.t1,1472,1677,1006,1771,4429,3095,64,3205,854,351
Pocillopora_acuta_HIv2___RNAseq.g26317.t1,126,68,2124,825,1278,114,0,2039,3853,46
Pocillopora_acuta_HIv2___RNAseq.g26318.t2,1037,475,478,2095,853,96,199,109,0,1304
Pocillopora_acuta_HIv2___RNAseq.g26319.t1,2325,6501,3947,4268,3227,7357,2583,1739,2310,8046
Pocillopora_acuta_HIv2___RNAseq.g26321.t1,398,462,508,355,1710,1082,92,2052,1618,2339
Pocillopora_acuta_HIv2___RNAseq.g26323.t1,482,1643,643,400,684,1104,744,764,693,0
Pocillopora_acuta_HIv2___RNAseq.g26324.t1,230,1456,613,149,156,219,2125,528,1114,0
Pocillopora_acuta_HIv2___RNAseq.g26325.t1,182,1439,4,371,85,4741,931,2396,467,0
Pocillopora_acuta_HIv2___RNAseq.g26326.t1,4631,3114,6218,1683,7271,4057,2775,7358,4010,1616
Pocillopora_acuta_HIv2___RNAseq.g26328.t1b,1462,466,499,3125,634,0,628,1042,255,559
Pocillopora_acuta_HIv2___RNAseq.g26330.t1,4526,2419,3522,1814,5469,2327,1874,8162,2840,568
Pocillopora_acuta_HIv2___RNAseq.g26331.t1,15,760,495,2831,35,2805,2136,1205,0,533
Pocillopora_acuta_HIv2___TS.g22459.t1,60,0,0,0,0,456,0,54,0,0
Pocillopora_acuta_HIv2___RNAseq.g26335.t1,728,494,4989,1439,2141,123,0,2366,1841,0
Pocillopora_acuta_HIv2___RNAseq.g26336.t1,130,0,273,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g26337.t1,120,0,101,141,60,0,0,171,0,0
Pocillopora_acuta_HIv2___RNAseq.g26338.t1,149,0,131,149,53,0,3,207,0,0
Pocillopora_acuta_HIv2___TS.g22465.t1,19,0,43,11,118,0,0,380,0,0
Pocillopora_acuta_HIv2___RNAseq.g26340.t1,2815,1699,2153,202,6741,32,42,4569,2323,0
Pocillopora_acuta_HIv2___RNAseq.g26341.t1,1772,13,740,0,1335,906,0,574,498,0
Pocillopora_acuta_HIv2___RNAseq.g26342.t1,33,42,29,26,29,22,0,48,203,63
Pocillopora_acuta_HIv2___RNAseq.g26343.t1,360,2232,869,3016,1048,1323,0,1765,88,2214
Pocillopora_acuta_HIv2___RNAseq.g26344.t1,596,434,333,602,2540,0,0,2046,3217,0
Pocillopora_acuta_HIv2___RNAseq.g26345.t1,7583,4178,4846,2309,8477,2991,2855,5541,3619,2547
Pocillopora_acuta_HIv2___RNAseq.g26348.t2,64,828,961,984,3127,195,936,3495,74,0
Pocillopora_acuta_HIv2___RNAseq.g26349.t1,142,296,830,0,673,0,0,211,0,1044
Pocillopora_acuta_HIv2___RNAseq.g26350.t1,166,1574,0,0,0,943,0,3,0,0
Pocillopora_acuta_HIv2___RNAseq.g26351.t1,61,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g26352.t1,38,0,425,0,677,0,636,585,56,0
Pocillopora_acuta_HIv2___TS.g22480.t1,0,551,0,15,0,1440,1046,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g26356.t1,0,239,0,0,0,0,59,145,0,130
Pocillopora_acuta_HIv2___RNAseq.g26357.t1,766,569,157,1709,1129,1941,0,1563,2967,91
Pocillopora_acuta_HIv2___TS.g22484.t4,3511,399,2336,1622,2963,605,2387,1793,822,367
Pocillopora_acuta_HIv2___RNAseq.g26359.t1,401,0,885,326,1299,61,2356,2216,854,0
Pocillopora_acuta_HIv2___TS.g22487.t1,0,0,0,0,0,0,0,0,18,0
Pocillopora_acuta_HIv2___RNAseq.g26360.t1,3009,1383,2678,778,3410,1358,246,3211,2028,1761
Pocillopora_acuta_HIv2___RNAseq.g26361.t1,1810,777,763,2085,2902,3239,0,1862,676,0
Pocillopora_acuta_HIv2___RNAseq.g26362.t1,551,0,42,22,45,20,0,660,293,1336
Pocillopora_acuta_HIv2___RNAseq.26490_t,13,91,0,45,17,91,0,132,0,0
Pocillopora_acuta_HIv2___RNAseq.g26366.t1,1298,742,187,2398,2768,2073,371,869,108,81
Pocillopora_acuta_HIv2___RNAseq.g26367.t1,11,8,41,14,5,11,3,4,3,0
Pocillopora_acuta_HIv2___RNAseq.g26369.t1,142,1878,487,789,982,82,97,1124,150,454
Pocillopora_acuta_HIv2___RNAseq.g26370.t1,2707,3716,2236,2366,5266,2082,2954,4158,2918,2291
Pocillopora_acuta_HIv2___RNAseq.26496_t,1397,447,633,413,394,501,0,502,188,8
Pocillopora_acuta_HIv2___RNAseq.g26372.t2,434,341,335,24,774,58,0,9,0,0
Pocillopora_acuta_HIv2___RNAseq.26498_t,106,33,0,0,0,1004,0,170,0,0
Pocillopora_acuta_HIv2___RNAseq.g26374.t1,2348,870,940,192,3805,1859,127,2007,1873,789
Pocillopora_acuta_HIv2___RNAseq.g26375.t1,2177,2289,2776,2423,1702,1287,2832,2018,753,0
Pocillopora_acuta_HIv2___RNAseq.g26379.t1,499,421,825,63,1641,584,664,506,0,101
Pocillopora_acuta_HIv2___RNAseq.g26380.t1,1421,0,1251,336,1280,254,1585,2349,0,0
Pocillopora_acuta_HIv2___RNAseq.g26381.t1,1020,0,461,0,1024,355,0,814,359,662
Pocillopora_acuta_HIv2___TS.g22510.t1,48,1195,590,221,552,304,2557,1483,0,173
Pocillopora_acuta_HIv2___RNAseq.g26383.t1,274,0,139,533,218,696,0,833,0,0
Pocillopora_acuta_HIv2___RNAseq.g26384.t1,536,767,1137,863,1447,734,4,958,1325,1950
Pocillopora_acuta_HIv2___TS.g22513.t1,397,353,451,122,153,353,307,410,182,0
Pocillopora_acuta_HIv2___TS.g22514.t1,225,311,342,208,210,492,0,408,0,0
Pocillopora_acuta_HIv2___RNAseq.26508_t,259,2499,0,1391,291,2547,977,714,0,30
Pocillopora_acuta_HIv2___RNAseq.g26387.t1,547,42,0,96,290,267,0,0,0,0
Pocillopora_acuta_HIv2___TS.g22517.t1,699,582,773,92,2228,992,0,1154,0,304
Pocillopora_acuta_HIv2___RNAseq.g26389.t1,0,912,1230,341,1063,265,18,367,0,0
Pocillopora_acuta_HIv2___RNAseq.g26392.t1,329,48,697,300,967,969,0,438,5045,449
Pocillopora_acuta_HIv2___RNAseq.g26393.t1,819,139,912,81,2027,86,10,653,2227,20
Pocillopora_acuta_HIv2___RNAseq.g26394.t1,1122,440,1490,469,2622,956,0,1749,1122,324
Pocillopora_acuta_HIv2___RNAseq.g26395.t1,8684,3240,10080,3919,17150,5682,1995,12086,8048,2775
Pocillopora_acuta_HIv2___RNAseq.g26396.t1,7649,1090,5016,1544,6094,1087,683,585,1441,354
Pocillopora_acuta_HIv2___RNAseq.g26397.t1,44,0,0,0,359,0,0,343,0,0
Pocillopora_acuta_HIv2___RNAseq.g26398.t1,0,1102,465,16,756,42,0,556,0,2
Pocillopora_acuta_HIv2___TS.g22527.t1,31,23,16,16,11,573,0,17,27,2
Pocillopora_acuta_HIv2___RNAseq.g26400.t1,90,882,936,0,606,440,0,1592,498,1638
Pocillopora_acuta_HIv2___RNAseq.g26401.t1,1549,1086,535,752,1037,0,112,170,1,0
Pocillopora_acuta_HIv2___TS.g22531.t4,27,0,352,0,1714,160,2309,505,634,770
Pocillopora_acuta_HIv2___RNAseq.g26403.t1,2328,3116,4671,585,2715,1294,3855,2549,3571,119
Pocillopora_acuta_HIv2___RNAseq.g26404.t1,29,819,651,667,335,457,17,1291,132,307
Pocillopora_acuta_HIv2___RNAseq.g26405.t1,18,41,0,15,3,19,0,96,37,2
Pocillopora_acuta_HIv2___RNAseq.g26411.t1,0,0,8,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g22539.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g26412.t1,100,0,86,87,149,147,38,119,167,64
Pocillopora_acuta_HIv2___TS.g22542.t3a,441,819,150,424,272,0,2701,1340,1208,0
Pocillopora_acuta_HIv2___RNAseq.g26418.t1,2390,1085,3588,1372,2487,1286,0,2491,1250,6228
Pocillopora_acuta_HIv2___RNAseq.g26419.t1,143,0,12,0,32,1188,0,8,13,40
Pocillopora_acuta_HIv2___RNAseq.g26420.t1,1299,173,1305,249,695,447,630,340,155,187
Pocillopora_acuta_HIv2___RNAseq.g26421.t1,1390,122,1299,524,1008,323,185,1380,2205,0
Pocillopora_acuta_HIv2___RNAseq.g26422.t1,1433,435,1692,1640,1514,1292,273,1609,1029,925
Pocillopora_acuta_HIv2___RNAseq.g26423.t1,195,1871,0,0,2411,2195,1576,199,0,0
Pocillopora_acuta_HIv2___TS.g22551.t1,2284,618,2185,834,1608,2567,1597,3341,0,0
Pocillopora_acuta_HIv2___RNAseq.g26426.t2,179,996,35,189,169,174,281,79,0,2459
Pocillopora_acuta_HIv2___RNAseq.26550_t,56,105,25,0,0,120,0,516,0,984
Pocillopora_acuta_HIv2___RNAseq.g26428.t1,151,597,362,0,235,564,0,831,0,0
Pocillopora_acuta_HIv2___RNAseq.g26429.t1,0,0,115,0,260,413,855,69,1398,0
Pocillopora_acuta_HIv2___RNAseq.g26430.t1,6,0,69,40,175,0,0,42,283,0
Pocillopora_acuta_HIv2___RNAseq.g26431.t1,118,0,0,207,0,0,0,167,142,0
Pocillopora_acuta_HIv2___TS.g22559.t1,462,1207,537,1074,1813,435,175,977,293,285
Pocillopora_acuta_HIv2___RNAseq.g26433.t1,354,349,0,0,497,0,0,679,0,0
Pocillopora_acuta_HIv2___RNAseq.g26434.t1,890,0,355,692,752,0,533,1003,0,420
Pocillopora_acuta_HIv2___RNAseq.26558_t,306,51,655,0,116,126,1324,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g26437.t1,33,75,1277,907,0,1228,610,1086,0,0
Pocillopora_acuta_HIv2___RNAseq.g26438.t1,653,126,745,434,906,318,473,505,0,156
Pocillopora_acuta_HIv2___TS.g22565.t1,2625,1077,1403,312,1962,1203,2250,4221,1959,1519
Pocillopora_acuta_HIv2___RNAseq.g26441.t1,40,27,160,175,666,259,300,324,0,0
Pocillopora_acuta_HIv2___RNAseq.26564_t,10696,1995,16562,145,29315,1721,0,19614,10266,1252
Pocillopora_acuta_HIv2___RNAseq.g26443.t1,3432,668,2104,2906,3416,186,1052,2611,3080,0
Pocillopora_acuta_HIv2___RNAseq.g26444.t1,203,0,1089,0,322,0,1028,1969,0,0
Pocillopora_acuta_HIv2___RNAseq.g26445.t1,1306,276,174,996,298,603,0,273,4053,138
Pocillopora_acuta_HIv2___TS.g22573.t1,0,63,0,37,1150,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g26446.t1,1095,176,1601,1056,885,762,2777,1178,1569,364
Pocillopora_acuta_HIv2___RNAseq.g26448.t1,383,456,570,1,319,685,1921,1442,487,0
Pocillopora_acuta_HIv2___RNAseq.g26449.t1,1445,241,1096,507,4698,1256,4,725,392,83
Pocillopora_acuta_HIv2___RNAseq.g26450.t1,171,181,0,0,127,239,0,648,0,0
Pocillopora_acuta_HIv2___TS.g22577.t1a,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g26456.t1,0,11,0,359,69,270,74,167,0,0
Pocillopora_acuta_HIv2___RNAseq.g26459.t1,0,495,0,0,0,624,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g26464.t1,0,0,0,0,0,0,0,21,0,0
Pocillopora_acuta_HIv2___RNAseq.g26468.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.26588_t,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g26472.t1,0,0,0,602,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g22598.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g26476.t1,0,0,0,0,97,0,0,3987,0,0
Pocillopora_acuta_HIv2___RNAseq.g26477.t1,0,0,1263,0,1305,0,176,250,0,0
Pocillopora_acuta_HIv2___RNAseq.g26481.t1,0,245,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g26482.t1,0,517,0,0,456,0,0,165,0,0
Pocillopora_acuta_HIv2___TS.g22610.t1,0,3,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g26483.t1,0,0,0,0,572,0,0,605,313,0
Pocillopora_acuta_HIv2___TS.g22577.t1b,8080,1770,15601,6144,15572,4437,8176,16941,9768,1503
Pocillopora_acuta_HIv2___RNAseq.g26452.t1,50,0,0,0,446,0,0,3,307,0
Pocillopora_acuta_HIv2___TS.g22578.t1,1259,277,2895,75,1262,1240,1670,2620,1297,10
Pocillopora_acuta_HIv2___RNAseq.g26455.t1,140,1980,19,5112,1400,4269,5895,3984,0,617
Pocillopora_acuta_HIv2___RNAseq.g26457.t1,359,3558,618,0,1817,256,3560,3234,1848,0
Pocillopora_acuta_HIv2___RNAseq.g26458.t1,4755,2144,4671,1743,5588,3003,1136,6062,5456,0
Pocillopora_acuta_HIv2___RNAseq.g26460.t1b,46,0,0,405,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g26460.t1a,423,22,0,0,816,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g22586.t1,4418,3406,4019,1894,2920,3953,2951,3226,4488,1222
Pocillopora_acuta_HIv2___RNAseq.g26462.t1,2076,602,781,362,1236,1913,0,1156,11,0
Pocillopora_acuta_HIv2___RNAseq.g26463.t1,25,0,76,164,36,0,0,0,63,0
Pocillopora_acuta_HIv2___TS.g22590.t2,472,886,275,109,1427,37,864,2109,805,0
Pocillopora_acuta_HIv2___TS.g22591.t1,1195,260,990,0,882,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g26467.t1,2339,2634,4753,2263,5050,1773,290,4530,1819,821
Pocillopora_acuta_HIv2___RNAseq.g26470.t1,38,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g26471.t1,282,316,109,0,111,20,0,511,42,2540
Pocillopora_acuta_HIv2___RNAseq.g26473.t1,2332,2238,2801,311,5182,1626,297,3402,3329,399
Pocillopora_acuta_HIv2___RNAseq.g26474.t1a,22662,5183,26996,2857,70636,781,3051,10355,38038,5665
Pocillopora_acuta_HIv2___RNAseq.g26474.t1b,1158,391,694,157,522,1095,0,411,626,363
Pocillopora_acuta_HIv2___RNAseq.g26475.t1,162,472,161,0,318,37,58,682,0,0
Pocillopora_acuta_HIv2___RNAseq.g26478.t1,2069,2096,2566,3415,4675,3418,943,3703,1263,772
Pocillopora_acuta_HIv2___RNAseq.g26479.t1,762,1608,4160,1169,2447,1513,211,1618,1421,117
Pocillopora_acuta_HIv2___TS.g22607.t2,1463,1972,739,1304,1130,485,0,2160,772,0
Pocillopora_acuta_HIv2___RNAseq.g26484.t1,1103,2534,1546,554,4672,917,1520,1697,1460,981
Pocillopora_acuta_HIv2___TS.g22613.t2,2640,0,703,1572,2667,0,0,805,2201,0
Pocillopora_acuta_HIv2___RNAseq.g4157.t1,0,333,0,466,69,0,525,212,1306,0
Pocillopora_acuta_HIv2___RNAseq.g4156.t1,36,401,189,130,0,265,0,103,124,0
Pocillopora_acuta_HIv2___RNAseq.g4159.t1,643,1841,10,2,1768,351,583,727,0,262
Pocillopora_acuta_HIv2___RNAseq.g4160.t1,2129,485,411,743,2068,0,932,1075,1055,175
Pocillopora_acuta_HIv2___TS.g4778.t1,1,21,19,2,0,0,51,14,0,0
Pocillopora_acuta_HIv2___RNAseq.g4169.t1,3,16,2,0,56,0,0,27,0,0
Pocillopora_acuta_HIv2___RNAseq.g4170.t1,72,0,0,0,27,0,403,84,45,0
Pocillopora_acuta_HIv2___RNAseq.g4172.t1,20,30,29,0,52,0,0,28,17,0
Pocillopora_acuta_HIv2___RNAseq.26630_tb,18,93,113,986,226,0,0,50,969,0
Pocillopora_acuta_HIv2___RNAseq.g4177.t1,1045,747,1132,37,1690,1046,215,873,1503,0
Pocillopora_acuta_HIv2___RNAseq.g4185.t1,19,0,276,0,132,0,201,1619,0,0
Pocillopora_acuta_HIv2___RNAseq.g4186.t1d,223,168,85,0,46,231,0,0,417,0
Pocillopora_acuta_HIv2___RNAseq.g4186.t1a,73,0,0,0,0,0,75,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g4191.t1a,34,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g4192.t1,182,294,834,1315,119,291,318,85,1338,0
Pocillopora_acuta_HIv2___RNAseq.g4193.t2,3048,3955,2601,4477,3694,8617,6945,4493,864,1885
Pocillopora_acuta_HIv2___RNAseq.g4194.t1,88,0,0,0,559,0,0,0,104,0
Pocillopora_acuta_HIv2___TS.g4805.t1,99,0,97,0,50,869,0,302,0,0
Pocillopora_acuta_HIv2___RNAseq.g4198.t1,1091,288,3111,171,4564,640,2467,3522,2949,2073
Pocillopora_acuta_HIv2___TS.g4809.t1,3242,4088,1621,1619,4786,1825,1540,1589,3348,156
Pocillopora_acuta_HIv2___TS.g4810.t1,986,2354,986,1947,2275,2795,2991,9360,1389,5695
Pocillopora_acuta_HIv2___TS.g4811.t1,0,6,0,0,0,0,0,68,0,0
Pocillopora_acuta_HIv2___RNAseq.g4201.t1,12,223,112,0,82,239,0,135,0,0
Pocillopora_acuta_HIv2___RNAseq.g4202.t1,11600,67166,7288,52662,15741,61456,43282,18009,1985,34572
Pocillopora_acuta_HIv2___TS.g4813.t3a,1277,480,1379,661,1632,1248,1219,3088,215,110
Pocillopora_acuta_HIv2___TS.g4813.t3b,959,401,1697,947,1647,2417,200,1126,60,144
Pocillopora_acuta_HIv2___RNAseq.g4205.t1,4,132,0,15,0,0,211,15,0,0
Pocillopora_acuta_HIv2___RNAseq.g4206.t1,7,17,0,404,0,113,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g4207.t1,1020,728,228,500,1149,0,2234,845,0,0
Pocillopora_acuta_HIv2___RNAseq.g4210.t1,0,0,0,0,48,0,0,71,0,0
