#Coverage	Number of genomic locations
3229.0	2.0
3230.0	3.0
3231.0	4.0
3232.0	5.0
3233.0	2.0
3234.0	4.0
3235.0	3.0
3236.0	7.0
3237.0	1.0
3238.0	2.0
3239.0	2.0
3240.0	1.0
3241.0	2.0
3242.0	3.0
3243.0	2.0
3244.0	2.0
3245.0	1.0
3246.0	7.0
3247.0	4.0
3248.0	3.0
3249.0	5.0
3251.0	5.0
3252.0	2.0
3253.0	1.0
3254.0	5.0
3255.0	7.0
3256.0	4.0
3257.0	2.0
3258.0	3.0
3259.0	1.0
3260.0	1.0
3261.0	4.0
3262.0	1.0
3263.0	3.0
3264.0	6.0
3265.0	2.0
3266.0	2.0
3267.0	2.0
3268.0	1.0
3269.0	1.0
3270.0	5.0
3271.0	1.0
3272.0	1.0
3273.0	3.0
3274.0	1.0
3275.0	4.0
3276.0	2.0
3277.0	3.0
3278.0	2.0
3279.0	3.0
3280.0	2.0
3281.0	2.0
3282.0	1.0
3283.0	4.0
3284.0	1.0
3285.0	5.0
3286.0	4.0
3288.0	6.0
3289.0	3.0
3290.0	2.0
3291.0	3.0
3293.0	3.0
3294.0	6.0
3295.0	2.0
3296.0	2.0
3297.0	2.0
3298.0	3.0
3299.0	4.0
3300.0	3.0
3301.0	5.0
3302.0	1.0
3303.0	2.0
3304.0	2.0
3305.0	1.0
3306.0	1.0
3307.0	3.0
3308.0	2.0
3309.0	2.0
3310.0	1.0
3311.0	2.0
3312.0	2.0
3315.0	2.0
3317.0	5.0
3318.0	2.0
3319.0	2.0
3320.0	3.0
3321.0	5.0
3322.0	2.0
3323.0	4.0
3324.0	2.0
3325.0	2.0
3326.0	2.0
3327.0	3.0
3328.0	2.0
3329.0	3.0
3330.0	2.0
3331.0	1.0
3332.0	2.0
3333.0	3.0
3334.0	4.0
3335.0	2.0
3336.0	2.0
3337.0	1.0
3338.0	1.0
3339.0	1.0
3340.0	5.0
3341.0	5.0
3342.0	6.0
3343.0	2.0
3344.0	4.0
3345.0	2.0
3346.0	4.0
3347.0	2.0
3348.0	2.0
3349.0	5.0
3350.0	2.0
3351.0	3.0
3352.0	4.0
3353.0	7.0
3354.0	2.0
3355.0	3.0
3356.0	6.0
3357.0	5.0
3358.0	1.0
3359.0	5.0
3360.0	2.0
3361.0	3.0
3362.0	3.0
3363.0	2.0
3365.0	1.0
3366.0	2.0
3367.0	1.0
3369.0	3.0
3370.0	1.0
3371.0	2.0
3372.0	1.0
3373.0	1.0
3374.0	1.0
3375.0	2.0
3376.0	4.0
3377.0	1.0
3378.0	3.0
3379.0	3.0
3380.0	2.0
3381.0	5.0
3382.0	1.0
3383.0	2.0
3385.0	4.0
3386.0	2.0
3387.0	4.0
3388.0	3.0
3389.0	2.0
3390.0	1.0
3391.0	2.0
3393.0	4.0
3394.0	5.0
3395.0	4.0
3396.0	4.0
3397.0	2.0
3398.0	1.0
3399.0	1.0
3400.0	4.0
3401.0	6.0
3402.0	2.0
3403.0	2.0
3404.0	1.0
3405.0	4.0
3406.0	1.0
3407.0	1.0
3408.0	2.0
3409.0	2.0
3410.0	1.0
3411.0	3.0
3412.0	2.0
3413.0	5.0
3414.0	1.0
3415.0	2.0
3416.0	1.0
3417.0	4.0
3419.0	2.0
3420.0	4.0
3421.0	1.0
3422.0	7.0
3423.0	1.0
3424.0	4.0
3425.0	5.0
3426.0	3.0
3427.0	2.0
3428.0	1.0
3429.0	2.0
3431.0	2.0
3432.0	4.0
3433.0	2.0
3434.0	2.0
3435.0	2.0
3437.0	2.0
3438.0	2.0
3439.0	1.0
3440.0	3.0
3441.0	4.0
3442.0	2.0
3443.0	4.0
3444.0	3.0
3445.0	4.0
3446.0	2.0
3447.0	1.0
3448.0	1.0
3449.0	2.0
3450.0	1.0
3451.0	5.0
3452.0	2.0
3453.0	4.0
3454.0	3.0
3456.0	2.0
3457.0	2.0
3458.0	3.0
3459.0	4.0
3461.0	5.0
3462.0	1.0
3463.0	1.0
3464.0	3.0
3465.0	3.0
3466.0	2.0
3467.0	1.0
3468.0	4.0
3469.0	1.0
3470.0	2.0
3471.0	4.0
3472.0	4.0
3473.0	8.0
3474.0	1.0
3475.0	2.0
3476.0	3.0
3477.0	1.0
3478.0	2.0
3479.0	3.0
3480.0	4.0
3481.0	5.0
3482.0	1.0
3483.0	4.0
3484.0	3.0
3485.0	4.0
3486.0	1.0
3488.0	1.0
3489.0	2.0
3490.0	3.0
3491.0	1.0
3492.0	1.0
3493.0	1.0
3496.0	4.0
3497.0	3.0
3498.0	2.0
3499.0	1.0
3500.0	4.0
3501.0	3.0
3502.0	9.0
3503.0	2.0
3504.0	4.0
3505.0	2.0
3506.0	7.0
3507.0	3.0
3508.0	2.0
3509.0	2.0
3510.0	1.0
3511.0	1.0
3514.0	2.0
3515.0	5.0
3516.0	2.0
3517.0	3.0
3518.0	3.0
3520.0	1.0
3521.0	4.0
3522.0	2.0
3523.0	2.0
3525.0	4.0
3526.0	2.0
3527.0	1.0
3528.0	3.0
3529.0	3.0
3530.0	1.0
3532.0	1.0
3536.0	1.0
3537.0	1.0
3539.0	5.0
3540.0	2.0
3542.0	2.0
3543.0	1.0
3544.0	1.0
3545.0	2.0
3547.0	1.0
3548.0	1.0
3549.0	2.0
3550.0	1.0
3551.0	1.0
3553.0	2.0
3554.0	1.0
3557.0	1.0
3559.0	3.0
3560.0	4.0
3562.0	2.0
3564.0	1.0
3565.0	1.0
3566.0	2.0
3567.0	3.0
3568.0	1.0
3569.0	4.0
3570.0	2.0
3571.0	2.0
3572.0	4.0
3573.0	1.0
3574.0	1.0
3575.0	1.0
3576.0	1.0
3577.0	1.0
3578.0	1.0
3579.0	3.0
3581.0	2.0
3582.0	3.0
3583.0	1.0
3584.0	3.0
3585.0	2.0
3587.0	3.0
3588.0	2.0
3589.0	1.0
3590.0	2.0
3591.0	1.0
3592.0	2.0
3594.0	1.0
3595.0	2.0
3597.0	2.0
3598.0	1.0
3599.0	3.0
3600.0	2.0
3601.0	3.0
3602.0	1.0
3603.0	1.0
3604.0	3.0
3605.0	1.0
3607.0	3.0
3608.0	3.0
3609.0	1.0
3610.0	5.0
3611.0	1.0
3612.0	2.0
3613.0	2.0
3616.0	4.0
3618.0	2.0
3619.0	3.0
3620.0	3.0
3621.0	1.0
3622.0	7.0
3623.0	1.0
3624.0	3.0
3626.0	1.0
3627.0	1.0
3628.0	5.0
3629.0	3.0
3631.0	4.0
3632.0	2.0
3633.0	1.0
3634.0	1.0
3636.0	2.0
3637.0	2.0
3638.0	3.0
3639.0	2.0
3640.0	2.0
3641.0	1.0
3642.0	2.0
3643.0	2.0
3644.0	3.0
3645.0	1.0
3646.0	1.0
3647.0	1.0
3648.0	2.0
3649.0	2.0
3650.0	2.0
3651.0	5.0
3652.0	2.0
3653.0	3.0
3654.0	1.0
3656.0	4.0
3657.0	3.0
3658.0	3.0
3659.0	6.0
3660.0	2.0
3662.0	2.0
3663.0	3.0
3664.0	3.0
3665.0	3.0
3666.0	3.0
3667.0	3.0
3668.0	1.0
3669.0	4.0
3670.0	3.0
3671.0	3.0
3672.0	2.0
3673.0	2.0
3674.0	1.0
3675.0	6.0
3676.0	3.0
3677.0	3.0
3678.0	2.0
3679.0	3.0
3680.0	1.0
3682.0	4.0
3684.0	1.0
3685.0	1.0
3687.0	3.0
3689.0	2.0
3690.0	1.0
3691.0	3.0
3692.0	2.0
3694.0	3.0
3695.0	2.0
3696.0	2.0
3697.0	2.0
3698.0	3.0
3699.0	5.0
3700.0	4.0
3701.0	2.0
3702.0	6.0
3703.0	1.0
3704.0	1.0
3705.0	2.0
3706.0	2.0
3707.0	3.0
3708.0	2.0
3709.0	1.0
3710.0	1.0
3711.0	2.0
3712.0	3.0
3713.0	1.0
3714.0	1.0
3715.0	2.0
3717.0	4.0
3718.0	3.0
3719.0	2.0
3720.0	3.0
3721.0	3.0
3722.0	1.0
3723.0	1.0
3724.0	1.0
3725.0	2.0
3726.0	1.0
3727.0	4.0
3728.0	1.0
3729.0	1.0
3730.0	1.0
3731.0	1.0
3733.0	1.0
3734.0	3.0
3735.0	1.0
3736.0	2.0
3737.0	1.0
3738.0	2.0
3739.0	2.0
3740.0	2.0
3741.0	2.0
3742.0	2.0
3743.0	1.0
3744.0	2.0
3745.0	1.0
3746.0	3.0
3747.0	3.0
3748.0	1.0
3749.0	3.0
3750.0	1.0
3751.0	1.0
3752.0	2.0
3754.0	2.0
3755.0	2.0
3756.0	1.0
3758.0	2.0
3759.0	1.0
3760.0	2.0
3761.0	2.0
3762.0	2.0
3764.0	1.0
3765.0	1.0
3767.0	2.0
3769.0	3.0
3772.0	2.0
3774.0	1.0
3775.0	5.0
3777.0	1.0
3778.0	1.0
3779.0	1.0
3780.0	1.0
3782.0	1.0
3783.0	1.0
3784.0	2.0
3785.0	4.0
3786.0	2.0
3788.0	3.0
3789.0	1.0
3791.0	2.0
3794.0	2.0
3796.0	1.0
3797.0	2.0
3798.0	1.0
3799.0	2.0
3800.0	1.0
3801.0	2.0
3802.0	4.0
3803.0	2.0
3804.0	4.0
3805.0	7.0
3806.0	3.0
3807.0	2.0
3808.0	3.0
3809.0	1.0
3810.0	1.0
3811.0	3.0
3812.0	1.0
3813.0	1.0
3814.0	1.0
3816.0	1.0
3817.0	2.0
3818.0	1.0
3820.0	1.0
3827.0	2.0
3829.0	1.0
3831.0	1.0
3834.0	2.0
3837.0	1.0
3841.0	1.0
3843.0	2.0
3844.0	1.0
3845.0	1.0
3846.0	1.0
3847.0	1.0
3849.0	1.0
3850.0	3.0
3851.0	2.0
3852.0	1.0
3853.0	1.0
3855.0	2.0
3856.0	1.0
3858.0	1.0
3859.0	1.0
3860.0	1.0
3862.0	1.0
3864.0	2.0
3865.0	1.0
3867.0	2.0
3868.0	1.0
3873.0	1.0
3874.0	1.0
3876.0	1.0
3878.0	1.0
3882.0	1.0
3883.0	2.0
3885.0	1.0
3886.0	1.0
3889.0	1.0
3893.0	2.0
3897.0	1.0
3898.0	2.0
3900.0	2.0
3902.0	2.0
3903.0	2.0
3904.0	1.0
3905.0	1.0
3910.0	1.0
3914.0	2.0
3915.0	1.0
3918.0	1.0
3919.0	2.0
3920.0	1.0
3921.0	2.0
3923.0	2.0
3927.0	2.0
3929.0	2.0
3934.0	1.0
3935.0	4.0
3936.0	2.0
3937.0	1.0
3938.0	2.0
3939.0	1.0
3940.0	3.0
3948.0	3.0
3949.0	1.0
3950.0	2.0
3953.0	1.0
3954.0	1.0
3955.0	1.0
3956.0	1.0
3958.0	1.0
3959.0	2.0
3964.0	3.0
3970.0	1.0
3976.0	2.0
3977.0	1.0
3978.0	3.0
3980.0	4.0
3981.0	1.0
3983.0	1.0
3987.0	1.0
3989.0	1.0
3991.0	2.0
3993.0	1.0
3994.0	1.0
3995.0	1.0
3996.0	1.0
4003.0	1.0
4004.0	1.0
4006.0	2.0
4008.0	1.0
4009.0	2.0
4011.0	2.0
4013.0	1.0
4014.0	1.0
4015.0	1.0
4016.0	1.0
4017.0	1.0
4018.0	1.0
4019.0	2.0
4020.0	1.0
4021.0	2.0
4023.0	1.0
4024.0	1.0
4025.0	2.0
4026.0	1.0
4030.0	1.0
4032.0	1.0
4035.0	3.0
4036.0	1.0
4037.0	1.0
4038.0	1.0
4039.0	2.0
4043.0	1.0
4044.0	1.0
4045.0	1.0
4047.0	1.0
4049.0	1.0
4050.0	2.0
4051.0	1.0
4052.0	1.0
4053.0	1.0
4054.0	2.0
4055.0	1.0
4056.0	1.0
4057.0	1.0
4059.0	2.0
4062.0	1.0
4063.0	1.0
4065.0	3.0
4070.0	1.0
4071.0	2.0
4072.0	2.0
4073.0	1.0
4074.0	1.0
4075.0	1.0
4076.0	1.0
4078.0	2.0
4081.0	1.0
4082.0	1.0
4083.0	1.0
4084.0	2.0
4085.0	1.0
4086.0	2.0
4087.0	1.0
4089.0	3.0
4092.0	1.0
4093.0	1.0
4094.0	1.0
4100.0	1.0
4102.0	2.0
4104.0	1.0
4105.0	2.0
4106.0	1.0
4107.0	1.0
4109.0	2.0
4110.0	1.0
4113.0	1.0
4114.0	1.0
4115.0	3.0
4116.0	1.0
4117.0	2.0
4118.0	1.0
4120.0	3.0
4121.0	2.0
4123.0	2.0
4125.0	1.0
4127.0	1.0
4128.0	1.0
4129.0	4.0
4130.0	2.0
4131.0	2.0
4132.0	2.0
4133.0	1.0
4135.0	1.0
4136.0	3.0
4137.0	2.0
4139.0	1.0
4142.0	3.0
4144.0	1.0
4148.0	1.0
4149.0	2.0
4152.0	1.0
4153.0	2.0
4155.0	1.0
4156.0	2.0
4157.0	2.0
4158.0	2.0
4161.0	3.0
4162.0	2.0
4163.0	1.0
4164.0	3.0
4165.0	4.0
4167.0	1.0
4171.0	1.0
4172.0	2.0
4174.0	2.0
4176.0	2.0
4177.0	2.0
4178.0	2.0
4179.0	1.0
4180.0	3.0
4181.0	1.0
4182.0	1.0
4183.0	1.0
4184.0	2.0
4185.0	1.0
4186.0	3.0
4187.0	1.0
4188.0	1.0
4189.0	2.0
4190.0	1.0
4192.0	1.0
4193.0	1.0
4195.0	3.0
4196.0	2.0
4197.0	2.0
4198.0	2.0
4199.0	4.0
4200.0	1.0
4201.0	2.0
4202.0	1.0
4203.0	1.0
4204.0	1.0
4205.0	2.0
4206.0	2.0
4208.0	3.0
4211.0	1.0
4212.0	2.0
4213.0	2.0
4214.0	2.0
4215.0	2.0
4216.0	2.0
4217.0	1.0
4218.0	1.0
4219.0	1.0
4220.0	1.0
4223.0	1.0
4225.0	1.0
4226.0	2.0
4231.0	3.0
4232.0	3.0
4234.0	1.0
4235.0	1.0
4236.0	1.0
4238.0	2.0
4240.0	1.0
4241.0	1.0
4242.0	1.0
4244.0	2.0
4247.0	1.0
4249.0	1.0
4250.0	1.0
4251.0	2.0
4252.0	1.0
4253.0	3.0
4254.0	5.0
4256.0	1.0
4257.0	2.0
4259.0	1.0
4260.0	1.0
4262.0	1.0
4264.0	1.0
4265.0	1.0
4267.0	2.0
4270.0	1.0
4272.0	1.0
4275.0	1.0
4276.0	1.0
4277.0	1.0
4279.0	3.0
4281.0	1.0
4282.0	2.0
4283.0	2.0
4284.0	1.0
4286.0	1.0
4288.0	2.0
4289.0	3.0
4291.0	2.0
4292.0	1.0
4298.0	1.0
4299.0	1.0
4302.0	1.0
4303.0	1.0
4304.0	1.0
4305.0	2.0
4306.0	1.0
4307.0	1.0
4309.0	3.0
4310.0	2.0
4314.0	1.0
4315.0	1.0
4317.0	1.0
4318.0	1.0
4319.0	1.0
4323.0	1.0
4324.0	2.0
4325.0	2.0
4327.0	1.0
4328.0	2.0
4329.0	2.0
4330.0	1.0
4336.0	1.0
4338.0	1.0
4341.0	1.0
4342.0	2.0
4343.0	1.0
4345.0	2.0
4346.0	2.0
4348.0	1.0
4352.0	2.0
4354.0	1.0
4355.0	1.0
4357.0	1.0
4358.0	2.0
4360.0	1.0
4361.0	2.0
4362.0	1.0
4363.0	2.0
4364.0	1.0
4366.0	1.0
4370.0	1.0
4374.0	1.0
4375.0	1.0
4376.0	1.0
4377.0	1.0
4378.0	1.0
4380.0	1.0
4383.0	2.0
4385.0	2.0
4387.0	2.0
4388.0	1.0
4389.0	1.0
4391.0	1.0
4392.0	1.0
4396.0	1.0
4398.0	2.0
4400.0	1.0
4401.0	2.0
4403.0	1.0
4404.0	2.0
4406.0	1.0
4407.0	1.0
4408.0	2.0
4410.0	1.0
4411.0	1.0
4413.0	1.0
4414.0	1.0
4416.0	2.0
4417.0	2.0
4420.0	1.0
4421.0	1.0
4422.0	1.0
4426.0	3.0
4428.0	1.0
4429.0	1.0
4430.0	1.0
4431.0	1.0
4434.0	2.0
4435.0	1.0
4440.0	1.0
4444.0	2.0
4445.0	1.0
4447.0	1.0
4448.0	2.0
4450.0	1.0
4451.0	1.0
4452.0	1.0
4453.0	2.0
4455.0	1.0
4457.0	1.0
4459.0	2.0
4460.0	1.0
4462.0	2.0
4463.0	1.0
4465.0	2.0
4466.0	2.0
4468.0	1.0
4471.0	1.0
4472.0	2.0
4473.0	1.0
4475.0	3.0
4476.0	2.0
4478.0	3.0
4479.0	2.0
4480.0	1.0
4481.0	1.0
4484.0	2.0
4485.0	4.0
4486.0	1.0
4490.0	1.0
4491.0	1.0
4492.0	3.0
4493.0	2.0
4496.0	3.0
4497.0	1.0
4498.0	4.0
4500.0	2.0
4501.0	3.0
4506.0	2.0
4507.0	2.0
4508.0	1.0
4509.0	2.0
4511.0	1.0
4512.0	1.0
4513.0	3.0
4515.0	1.0
4517.0	1.0
4518.0	1.0
4519.0	1.0
4520.0	1.0
4521.0	2.0
4522.0	3.0
4523.0	2.0
4524.0	1.0
4526.0	3.0
4527.0	2.0
4529.0	1.0
4531.0	1.0
4533.0	1.0
4534.0	2.0
4537.0	2.0
4538.0	2.0
4539.0	3.0
4540.0	2.0
4541.0	2.0
4542.0	3.0
4544.0	1.0
4545.0	3.0
4546.0	2.0
4547.0	1.0
4549.0	2.0
4550.0	3.0
4551.0	5.0
4552.0	2.0
4553.0	2.0
4554.0	5.0
4555.0	3.0
4556.0	1.0
4557.0	3.0
4558.0	2.0
4559.0	5.0
4560.0	2.0
4561.0	2.0
4562.0	4.0
4563.0	1.0
4564.0	2.0
4565.0	2.0
4566.0	2.0
4569.0	3.0
4570.0	2.0
4571.0	5.0
4573.0	1.0
4574.0	5.0
4575.0	2.0
4576.0	2.0
4577.0	1.0
4578.0	1.0
4579.0	3.0
4580.0	1.0
4581.0	1.0
4583.0	1.0
4584.0	2.0
4585.0	1.0
4586.0	3.0
4588.0	2.0
4590.0	1.0
4591.0	1.0
4592.0	1.0
4593.0	3.0
4594.0	2.0
4595.0	3.0
4596.0	1.0
4597.0	1.0
4598.0	2.0
4599.0	1.0
4600.0	2.0
4601.0	4.0
4602.0	1.0
4604.0	1.0
4605.0	1.0
4609.0	1.0
4610.0	1.0
4611.0	1.0
4616.0	1.0
4618.0	3.0
4619.0	3.0
4620.0	1.0
4621.0	1.0
4623.0	1.0
4626.0	1.0
4629.0	1.0
4631.0	1.0
4633.0	1.0
4635.0	2.0
4636.0	1.0
4643.0	1.0
4645.0	2.0
4647.0	1.0
4648.0	1.0
4649.0	1.0
4650.0	1.0
4652.0	1.0
4653.0	1.0
4654.0	1.0
4657.0	1.0
4658.0	1.0
4659.0	1.0
4660.0	1.0
4661.0	2.0
4662.0	5.0
4665.0	1.0
4666.0	1.0
4667.0	2.0
4671.0	1.0
4672.0	1.0
4673.0	1.0
4674.0	1.0
4675.0	1.0
4676.0	1.0
4680.0	1.0
4681.0	1.0
4682.0	1.0
4683.0	1.0
4684.0	1.0
4687.0	1.0
4691.0	1.0
4692.0	1.0
4694.0	3.0
4698.0	2.0
4700.0	2.0
4701.0	2.0
4704.0	3.0
4706.0	1.0
4707.0	1.0
4708.0	2.0
4710.0	1.0
4712.0	3.0
4713.0	1.0
4715.0	1.0
4718.0	1.0
4721.0	2.0
4723.0	1.0
4725.0	1.0
4727.0	1.0
4728.0	1.0
4729.0	1.0
4732.0	1.0
4733.0	1.0
4736.0	1.0
4738.0	2.0
4739.0	2.0
4741.0	1.0
4742.0	1.0
4743.0	1.0
4744.0	1.0
4751.0	1.0
4753.0	1.0
4755.0	1.0
4759.0	1.0
4761.0	1.0
4762.0	1.0
4763.0	1.0
4764.0	1.0
4765.0	2.0
4766.0	1.0
4768.0	2.0
4769.0	2.0
4770.0	2.0
4773.0	1.0
4774.0	1.0
4775.0	1.0
4776.0	1.0
4777.0	2.0
4778.0	1.0
4780.0	1.0
4781.0	2.0
4788.0	1.0
4789.0	1.0
4790.0	1.0
4791.0	3.0
4792.0	2.0
4795.0	1.0
4798.0	1.0
4801.0	1.0
4803.0	1.0
4806.0	1.0
4821.0	1.0
4823.0	1.0
4827.0	1.0
4828.0	1.0
4832.0	1.0
4834.0	1.0
4837.0	1.0
4840.0	3.0
4844.0	1.0
4849.0	1.0
4850.0	1.0
4852.0	1.0
4855.0	2.0
4856.0	1.0
4860.0	1.0
4864.0	1.0
4865.0	1.0
4869.0	2.0
4880.0	1.0
4886.0	1.0
4887.0	1.0
4888.0	2.0
4893.0	1.0
4894.0	2.0
4896.0	1.0
4904.0	2.0
4913.0	1.0
4917.0	1.0
4918.0	1.0
4919.0	1.0
4925.0	2.0
4927.0	1.0
4929.0	1.0
4930.0	1.0
4931.0	2.0
4936.0	1.0
4937.0	1.0
4939.0	2.0
4948.0	1.0
4950.0	1.0
4952.0	1.0
4954.0	1.0
4961.0	1.0
4963.0	2.0
4964.0	1.0
4966.0	2.0
4968.0	1.0
4970.0	1.0
4971.0	1.0
4972.0	2.0
4976.0	1.0
4981.0	1.0
4982.0	4.0
4988.0	1.0
4989.0	2.0
4995.0	3.0
4996.0	1.0
5004.0	1.0
5007.0	1.0
5008.0	2.0
5009.0	1.0
5010.0	1.0
5011.0	1.0
5012.0	2.0
5017.0	1.0
5018.0	2.0
5030.0	1.0
5033.0	1.0
5034.0	1.0
5038.0	2.0
5042.0	2.0
5044.0	2.0
5047.0	1.0
5051.0	1.0
5058.0	1.0
5060.0	1.0
5062.0	1.0
5068.0	1.0
5069.0	1.0
5071.0	2.0
5072.0	3.0
5075.0	2.0
5076.0	1.0
5082.0	2.0
5085.0	2.0
5086.0	1.0
5092.0	2.0
5100.0	1.0
5101.0	1.0
5102.0	1.0
5104.0	1.0
5108.0	1.0
5111.0	1.0
5113.0	1.0
5114.0	1.0
5122.0	1.0
5125.0	1.0
5128.0	2.0
5131.0	2.0
5134.0	1.0
5135.0	1.0
5136.0	2.0
5140.0	1.0
5141.0	1.0
5145.0	2.0
5149.0	1.0
5151.0	1.0
5152.0	2.0
5153.0	1.0
5155.0	2.0
5156.0	1.0
5162.0	1.0
5163.0	1.0
5167.0	1.0
5168.0	3.0
5175.0	1.0
5176.0	1.0
5182.0	1.0
5184.0	1.0
5185.0	1.0
5196.0	2.0
5197.0	1.0
5201.0	1.0
5203.0	1.0
5205.0	1.0
5208.0	1.0
5209.0	1.0
5210.0	1.0
5211.0	1.0
5214.0	1.0
5215.0	1.0
5216.0	1.0
5217.0	1.0
5219.0	2.0
5223.0	1.0
5225.0	3.0
5226.0	1.0
5228.0	1.0
5229.0	3.0
5230.0	1.0
5239.0	2.0
5240.0	1.0
5244.0	1.0
5248.0	1.0
5250.0	1.0
5251.0	2.0
5252.0	1.0
5253.0	1.0
5254.0	1.0
5256.0	1.0
5258.0	1.0
5259.0	1.0
5263.0	2.0
5266.0	2.0
5272.0	1.0
5278.0	1.0
5280.0	2.0
5281.0	2.0
5287.0	1.0
5288.0	1.0
5293.0	1.0
5294.0	1.0
5297.0	1.0
5299.0	1.0
5305.0	2.0
5307.0	2.0
5308.0	1.0
5314.0	2.0
5315.0	2.0
5316.0	1.0
5324.0	1.0
5325.0	1.0
5328.0	3.0
5333.0	1.0
5334.0	1.0
5337.0	1.0
5338.0	1.0
5339.0	1.0
5340.0	1.0
5341.0	1.0
5342.0	1.0
5343.0	3.0
5344.0	1.0
5346.0	2.0
5348.0	2.0
5350.0	1.0
5352.0	1.0
5354.0	2.0
5355.0	1.0
5359.0	1.0
5360.0	1.0
5363.0	1.0
5364.0	2.0
5366.0	1.0
5367.0	1.0
5369.0	1.0
5371.0	2.0
5372.0	1.0
5373.0	1.0
5376.0	1.0
5377.0	1.0
5378.0	1.0
5379.0	1.0
5382.0	1.0
5383.0	1.0
5387.0	1.0
5390.0	1.0
5392.0	1.0
5393.0	1.0
5395.0	2.0
5397.0	2.0
5399.0	1.0
5400.0	1.0
5401.0	3.0
5403.0	1.0
5405.0	2.0
5411.0	1.0
5414.0	1.0
5415.0	1.0
5417.0	1.0
5418.0	1.0
5424.0	1.0
5425.0	1.0
5426.0	1.0
5427.0	4.0
5428.0	1.0
5429.0	1.0
5430.0	1.0
5434.0	3.0
5435.0	2.0
5436.0	1.0
5438.0	1.0
5440.0	1.0
5441.0	1.0
5442.0	1.0
5444.0	1.0
5445.0	3.0
5446.0	3.0
5449.0	2.0
5451.0	1.0
5455.0	2.0
5456.0	2.0
5457.0	1.0
5458.0	2.0
5459.0	1.0
5462.0	1.0
5464.0	3.0
5465.0	2.0
5468.0	2.0
5470.0	1.0
5471.0	6.0
5472.0	1.0
5475.0	1.0
5477.0	1.0
5483.0	2.0
5485.0	2.0
5488.0	1.0
5493.0	1.0
5494.0	2.0
5497.0	1.0
5498.0	2.0
5501.0	2.0
5502.0	3.0
5506.0	1.0
5509.0	1.0
5511.0	1.0
5513.0	1.0
5515.0	1.0
5516.0	1.0
5523.0	1.0
5527.0	1.0
5528.0	1.0
5533.0	2.0
5536.0	2.0
5537.0	1.0
5538.0	1.0
5540.0	1.0
5541.0	1.0
5548.0	2.0
5551.0	2.0
5558.0	1.0
5562.0	1.0
5565.0	1.0
5566.0	1.0
5570.0	1.0
5577.0	1.0
5581.0	1.0
5583.0	1.0
5587.0	2.0
5591.0	1.0
5593.0	1.0
5599.0	2.0
5601.0	2.0
5602.0	2.0
5603.0	2.0
5604.0	1.0
5605.0	1.0
5614.0	1.0
5615.0	2.0
5618.0	1.0
5619.0	1.0
5625.0	2.0
5626.0	1.0
5634.0	1.0
5635.0	2.0
5637.0	1.0
5638.0	1.0
5639.0	1.0
5641.0	1.0
5643.0	1.0
5645.0	1.0
5652.0	2.0
5657.0	1.0
5660.0	2.0
5662.0	1.0
5665.0	1.0
5666.0	1.0
5671.0	1.0
5675.0	1.0
5677.0	1.0
5678.0	1.0
5687.0	4.0
5688.0	1.0
5691.0	1.0
5694.0	1.0
5696.0	3.0
5700.0	2.0
5702.0	3.0
5705.0	1.0
5706.0	2.0
5707.0	1.0
5712.0	1.0
5717.0	2.0
5718.0	1.0
5721.0	1.0
5722.0	2.0
5723.0	1.0
5728.0	2.0
5729.0	1.0
5733.0	1.0
5734.0	2.0
5736.0	1.0
5738.0	1.0
5739.0	1.0
5742.0	1.0
5743.0	2.0
5745.0	1.0
5747.0	1.0
5748.0	1.0
5750.0	1.0
5752.0	1.0
5753.0	1.0
5755.0	2.0
5759.0	1.0
5760.0	1.0
5762.0	1.0
5763.0	1.0
5767.0	1.0
5771.0	2.0
5775.0	1.0
5777.0	1.0
5781.0	1.0
5800.0	1.0
5802.0	1.0
5805.0	1.0
5808.0	2.0
5809.0	1.0
5811.0	1.0
5814.0	1.0
5815.0	1.0
5818.0	1.0
5821.0	2.0
5822.0	1.0
5823.0	1.0
5825.0	1.0
5832.0	1.0
5833.0	1.0
5838.0	1.0
5839.0	1.0
5848.0	1.0
5849.0	1.0
5852.0	1.0
5853.0	1.0
5856.0	1.0
5858.0	1.0
5864.0	1.0
5867.0	1.0
5870.0	1.0
5876.0	1.0
5877.0	1.0
5889.0	1.0
5891.0	1.0
5899.0	1.0
5902.0	1.0
5903.0	1.0
5906.0	1.0
5907.0	1.0
5915.0	1.0
5916.0	1.0
5917.0	1.0
5918.0	1.0
5919.0	1.0
5920.0	1.0
5921.0	1.0
5922.0	1.0
5923.0	1.0
5924.0	1.0
5926.0	1.0
5936.0	2.0
5939.0	1.0
5940.0	2.0
5943.0	1.0
5945.0	1.0
5946.0	1.0
5955.0	4.0
5960.0	2.0
5961.0	2.0
5962.0	1.0
5964.0	1.0
5965.0	1.0
5976.0	2.0
5981.0	1.0
5983.0	1.0
5985.0	1.0
5994.0	2.0
5997.0	1.0
6003.0	1.0
6005.0	2.0
6006.0	2.0
6009.0	1.0
6010.0	1.0
6013.0	1.0
6014.0	1.0
6015.0	1.0
6016.0	1.0
6017.0	1.0
6020.0	1.0
6021.0	1.0
6023.0	2.0
6029.0	1.0
6033.0	2.0
6042.0	1.0
6043.0	1.0
6076.0	1.0
6082.0	1.0
6083.0	1.0
6090.0	1.0
6091.0	1.0
6097.0	1.0
